userId	geneSymbol	geneName	entrezgene	gLink
MAGEA8	MAGEA8	MAGE family member A8	4107	https://www.ncbi.nlm.nih.gov/gene/?term=4107
MAGI2-AS3	MAGI2-AS3	MAGI2 antisense RNA 3	100505881	https://www.ncbi.nlm.nih.gov/gene/?term=100505881
MALL	MALL	mal, T cell differentiation protein like	7851	https://www.ncbi.nlm.nih.gov/gene/?term=7851
MAOB	MAOB	monoamine oxidase B	4129	https://www.ncbi.nlm.nih.gov/gene/?term=4129
MBOAT7	MBOAT7	membrane bound O-acyltransferase domain containing 7	79143	https://www.ncbi.nlm.nih.gov/gene/?term=79143
MICD	MICD	MHC class I polypeptide-related sequence D (pseudogene)	4279	https://www.ncbi.nlm.nih.gov/gene/?term=4279
MIR3142HG	MIR3142HG	MIR3142 host gene	107075116	https://www.ncbi.nlm.nih.gov/gene/?term=107075116
MMP1	MMP1	matrix metallopeptidase 1	4312	https://www.ncbi.nlm.nih.gov/gene/?term=4312
MMP10	MMP10	matrix metallopeptidase 10	4319	https://www.ncbi.nlm.nih.gov/gene/?term=4319
MMP16	MMP16	matrix metallopeptidase 16	4325	https://www.ncbi.nlm.nih.gov/gene/?term=4325
MMP17	MMP17	matrix metallopeptidase 17	4326	https://www.ncbi.nlm.nih.gov/gene/?term=4326
MMRN2	MMRN2	multimerin 2	79812	https://www.ncbi.nlm.nih.gov/gene/?term=79812
MRS2	MRS2	magnesium transporter MRS2	57380	https://www.ncbi.nlm.nih.gov/gene/?term=57380
MSC	MSC	musculin	9242	https://www.ncbi.nlm.nih.gov/gene/?term=9242
MT1E	MT1E	metallothionein 1E	4493	https://www.ncbi.nlm.nih.gov/gene/?term=4493
MUC16	MUC16	mucin 16, cell surface associated	94025	https://www.ncbi.nlm.nih.gov/gene/?term=94025
MXRA8	MXRA8	matrix remodeling associated 8	54587	https://www.ncbi.nlm.nih.gov/gene/?term=54587
MYCBPAP	MYCBPAP	MYCBP associated protein	84073	https://www.ncbi.nlm.nih.gov/gene/?term=84073
MYO7A	MYO7A	myosin VIIA	4647	https://www.ncbi.nlm.nih.gov/gene/?term=4647
MYOZ1	MYOZ1	myozenin 1	58529	https://www.ncbi.nlm.nih.gov/gene/?term=58529
MYT1	MYT1	myelin transcription factor 1	4661	https://www.ncbi.nlm.nih.gov/gene/?term=4661
NAALADL1	NAALADL1	N-acetylated alpha-linked acidic dipeptidase like 1	10004	https://www.ncbi.nlm.nih.gov/gene/?term=10004
NCAM1	NCAM1	neural cell adhesion molecule 1	4684	https://www.ncbi.nlm.nih.gov/gene/?term=4684
NCKAP5	NCKAP5	NCK associated protein 5	344148	https://www.ncbi.nlm.nih.gov/gene/?term=344148
NECTIN1	NECTIN1	nectin cell adhesion molecule 1	5818	https://www.ncbi.nlm.nih.gov/gene/?term=5818
NGFR	NGFR	nerve growth factor receptor	4804	https://www.ncbi.nlm.nih.gov/gene/?term=4804
NKX2-2	NKX2-2	NK2 homeobox 2	4821	https://www.ncbi.nlm.nih.gov/gene/?term=4821
NLRC3	NLRC3	NLR family CARD domain containing 3	197358	https://www.ncbi.nlm.nih.gov/gene/?term=197358
NOS1	NOS1	nitric oxide synthase 1	4842	https://www.ncbi.nlm.nih.gov/gene/?term=4842
NOS3	NOS3	nitric oxide synthase 3	4846	https://www.ncbi.nlm.nih.gov/gene/?term=4846
NOSTRIN	NOSTRIN	nitric oxide synthase trafficking	115677	https://www.ncbi.nlm.nih.gov/gene/?term=115677
NOX4	NOX4	NADPH oxidase 4	50507	https://www.ncbi.nlm.nih.gov/gene/?term=50507
NPPB	NPPB	natriuretic peptide B	4879	https://www.ncbi.nlm.nih.gov/gene/?term=4879
NRARP	NRARP	NOTCH regulated ankyrin repeat protein	441478	https://www.ncbi.nlm.nih.gov/gene/?term=441478
NRCAM	NRCAM	neuronal cell adhesion molecule	4897	https://www.ncbi.nlm.nih.gov/gene/?term=4897
NRXN1	NRXN1	neurexin 1	9378	https://www.ncbi.nlm.nih.gov/gene/?term=9378
NTRK2	NTRK2	neurotrophic receptor tyrosine kinase 2	4915	https://www.ncbi.nlm.nih.gov/gene/?term=4915
NTSR1	NTSR1	neurotensin receptor 1	4923	https://www.ncbi.nlm.nih.gov/gene/?term=4923
NUDT11	NUDT11	nudix hydrolase 11	55190	https://www.ncbi.nlm.nih.gov/gene/?term=55190
OLFM1	OLFM1	olfactomedin 1	10439	https://www.ncbi.nlm.nih.gov/gene/?term=10439
OLFM2	OLFM2	olfactomedin 2	93145	https://www.ncbi.nlm.nih.gov/gene/?term=93145
OLR1	OLR1	oxidized low density lipoprotein receptor 1	4973	https://www.ncbi.nlm.nih.gov/gene/?term=4973
OVOS2	OVOS2	NA	144203	https://www.ncbi.nlm.nih.gov/gene/?term=144203
OXTR	OXTR	oxytocin receptor	5021	https://www.ncbi.nlm.nih.gov/gene/?term=5021
PADI4	PADI4	peptidyl arginine deiminase 4	23569	https://www.ncbi.nlm.nih.gov/gene/?term=23569
PAGE2B	PAGE2B	PAGE family member 2B	389860	https://www.ncbi.nlm.nih.gov/gene/?term=389860
PALD1	PALD1	phosphatase domain containing paladin 1	27143	https://www.ncbi.nlm.nih.gov/gene/?term=27143
PALMD	PALMD	palmdelphin	54873	https://www.ncbi.nlm.nih.gov/gene/?term=54873
PARVG	PARVG	parvin gamma	64098	https://www.ncbi.nlm.nih.gov/gene/?term=64098
PATE2	PATE2	prostate and testis expressed 2	399967	https://www.ncbi.nlm.nih.gov/gene/?term=399967
PAX7	PAX7	paired box 7	5081	https://www.ncbi.nlm.nih.gov/gene/?term=5081
PCDH10	PCDH10	protocadherin 10	57575	https://www.ncbi.nlm.nih.gov/gene/?term=57575
PCDH17	PCDH17	protocadherin 17	27253	https://www.ncbi.nlm.nih.gov/gene/?term=27253
PCDHB17P	PCDHB17P	protocadherin beta 17 pseudogene	54661	https://www.ncbi.nlm.nih.gov/gene/?term=54661
PCDHB6	PCDHB6	protocadherin beta 6	56130	https://www.ncbi.nlm.nih.gov/gene/?term=56130
PCED1B-AS1	PCED1B-AS1	PCED1B antisense RNA 1	100233209	https://www.ncbi.nlm.nih.gov/gene/?term=100233209
PCYT1B	PCYT1B	phosphate cytidylyltransferase 1B, choline	9468	https://www.ncbi.nlm.nih.gov/gene/?term=9468
PDE4B	PDE4B	phosphodiesterase 4B	5142	https://www.ncbi.nlm.nih.gov/gene/?term=5142
PDE9A	PDE9A	phosphodiesterase 9A	5152	https://www.ncbi.nlm.nih.gov/gene/?term=5152
PDLIM4	PDLIM4	PDZ and LIM domain 4	8572	https://www.ncbi.nlm.nih.gov/gene/?term=8572
PDPN	PDPN	podoplanin	10630	https://www.ncbi.nlm.nih.gov/gene/?term=10630
PGF	PGF	placental growth factor	5228	https://www.ncbi.nlm.nih.gov/gene/?term=5228
PHF21B	PHF21B	PHD finger protein 21B	112885	https://www.ncbi.nlm.nih.gov/gene/?term=112885
PHYHIP	PHYHIP	phytanoyl-CoA 2-hydroxylase interacting protein	9796	https://www.ncbi.nlm.nih.gov/gene/?term=9796
PHYHIPL	PHYHIPL	phytanoyl-CoA 2-hydroxylase interacting protein like	84457	https://www.ncbi.nlm.nih.gov/gene/?term=84457
PI3	PI3	peptidase inhibitor 3	5266	https://www.ncbi.nlm.nih.gov/gene/?term=5266
PID1	PID1	phosphotyrosine interaction domain containing 1	55022	https://www.ncbi.nlm.nih.gov/gene/?term=55022
PIK3AP1	PIK3AP1	phosphoinositide-3-kinase adaptor protein 1	118788	https://www.ncbi.nlm.nih.gov/gene/?term=118788
PIP5K1B	PIP5K1B	phosphatidylinositol-4-phosphate 5-kinase type 1 beta	8395	https://www.ncbi.nlm.nih.gov/gene/?term=8395
PLEKHA7	PLEKHA7	pleckstrin homology domain containing A7	144100	https://www.ncbi.nlm.nih.gov/gene/?term=144100
PLGLA	PLGLA	plasminogen like A (pseudogene)	285189	https://www.ncbi.nlm.nih.gov/gene/?term=285189
PLLP	PLLP	plasmolipin	51090	https://www.ncbi.nlm.nih.gov/gene/?term=51090
PLTP	PLTP	phospholipid transfer protein	5360	https://www.ncbi.nlm.nih.gov/gene/?term=5360
POU3F2	POU3F2	POU class 3 homeobox 2	5454	https://www.ncbi.nlm.nih.gov/gene/?term=5454
PPP1R14A	PPP1R14A	protein phosphatase 1 regulatory inhibitor subunit 14A	94274	https://www.ncbi.nlm.nih.gov/gene/?term=94274
PPP1R1B	PPP1R1B	protein phosphatase 1 regulatory inhibitor subunit 1B	84152	https://www.ncbi.nlm.nih.gov/gene/?term=84152
PPP4R4	PPP4R4	protein phosphatase 4 regulatory subunit 4	57718	https://www.ncbi.nlm.nih.gov/gene/?term=57718
PPT2	PPT2	palmitoyl-protein thioesterase 2	9374	https://www.ncbi.nlm.nih.gov/gene/?term=9374
PRAME	PRAME	PRAME nuclear receptor transcriptional regulator	23532	https://www.ncbi.nlm.nih.gov/gene/?term=23532
PRDM8	PRDM8	PR/SET domain 8	56978	https://www.ncbi.nlm.nih.gov/gene/?term=56978
PRIMA1	PRIMA1	proline rich membrane anchor 1	145270	https://www.ncbi.nlm.nih.gov/gene/?term=145270
PROB1	PROB1	proline rich basic protein 1	389333	https://www.ncbi.nlm.nih.gov/gene/?term=389333
PROM1	PROM1	prominin 1	8842	https://www.ncbi.nlm.nih.gov/gene/?term=8842
PRPS1	PRPS1	phosphoribosyl pyrophosphate synthetase 1	5631	https://www.ncbi.nlm.nih.gov/gene/?term=5631
PRRX2	PRRX2	paired related homeobox 2	51450	https://www.ncbi.nlm.nih.gov/gene/?term=51450
PRSS1	PRSS1	serine protease 1	5644	https://www.ncbi.nlm.nih.gov/gene/?term=5644
PRSS3	PRSS3	serine protease 3	5646	https://www.ncbi.nlm.nih.gov/gene/?term=5646
PSG11	PSG11	pregnancy specific beta-1-glycoprotein 11	5680	https://www.ncbi.nlm.nih.gov/gene/?term=5680
PSG9	PSG9	pregnancy specific beta-1-glycoprotein 9	5678	https://www.ncbi.nlm.nih.gov/gene/?term=5678
PTGDS	PTGDS	prostaglandin D2 synthase	5730	https://www.ncbi.nlm.nih.gov/gene/?term=5730
PTGER3	PTGER3	prostaglandin E receptor 3	5733	https://www.ncbi.nlm.nih.gov/gene/?term=5733
PTGS1	PTGS1	prostaglandin-endoperoxide synthase 1	5742	https://www.ncbi.nlm.nih.gov/gene/?term=5742
PTPRN2	PTPRN2	protein tyrosine phosphatase receptor type N2	5799	https://www.ncbi.nlm.nih.gov/gene/?term=5799
RAB36	RAB36	RAB36, member RAS oncogene family	9609	https://www.ncbi.nlm.nih.gov/gene/?term=9609
RAB39A	RAB39A	RAB39A, member RAS oncogene family	54734	https://www.ncbi.nlm.nih.gov/gene/?term=54734
RAPGEF3	RAPGEF3	Rap guanine nucleotide exchange factor 3	10411	https://www.ncbi.nlm.nih.gov/gene/?term=10411
RASIP1	RASIP1	Ras interacting protein 1	54922	https://www.ncbi.nlm.nih.gov/gene/?term=54922
RASSF4	RASSF4	Ras association domain family member 4	83937	https://www.ncbi.nlm.nih.gov/gene/?term=83937
RBP1	RBP1	retinol binding protein 1	5947	https://www.ncbi.nlm.nih.gov/gene/?term=5947
RCN3	RCN3	reticulocalbin 3	57333	https://www.ncbi.nlm.nih.gov/gene/?term=57333
RCOR2	RCOR2	REST corepressor 2	283248	https://www.ncbi.nlm.nih.gov/gene/?term=283248
RCSD1	RCSD1	RCSD domain containing 1	92241	https://www.ncbi.nlm.nih.gov/gene/?term=92241
RGS17	RGS17	regulator of G protein signaling 17	26575	https://www.ncbi.nlm.nih.gov/gene/?term=26575
RNASE7	RNASE7	ribonuclease A family member 7	84659	https://www.ncbi.nlm.nih.gov/gene/?term=84659
RNF175	RNF175	ring finger protein 175	285533	https://www.ncbi.nlm.nih.gov/gene/?term=285533
RNF43	RNF43	ring finger protein 43	54894	https://www.ncbi.nlm.nih.gov/gene/?term=54894
RPL39L	RPL39L	ribosomal protein L39 like	116832	https://www.ncbi.nlm.nih.gov/gene/?term=116832
RPS4Y1	RPS4Y1	ribosomal protein S4 Y-linked 1	6192	https://www.ncbi.nlm.nih.gov/gene/?term=6192
RPSAP52	RPSAP52	ribosomal protein SA pseudogene 52	204010	https://www.ncbi.nlm.nih.gov/gene/?term=204010
RUNDC3B	RUNDC3B	RUN domain containing 3B	154661	https://www.ncbi.nlm.nih.gov/gene/?term=154661
S100A2	S100A2	S100 calcium binding protein A2	6273	https://www.ncbi.nlm.nih.gov/gene/?term=6273
SCARA5	SCARA5	scavenger receptor class A member 5	286133	https://www.ncbi.nlm.nih.gov/gene/?term=286133
SCARF2	SCARF2	scavenger receptor class F member 2	91179	https://www.ncbi.nlm.nih.gov/gene/?term=91179
SCN4B	SCN4B	sodium voltage-gated channel beta subunit 4	6330	https://www.ncbi.nlm.nih.gov/gene/?term=6330
SCN5A	SCN5A	sodium voltage-gated channel alpha subunit 5	6331	https://www.ncbi.nlm.nih.gov/gene/?term=6331
SCNN1A	SCNN1A	sodium channel epithelial 1 subunit alpha	6337	https://www.ncbi.nlm.nih.gov/gene/?term=6337
SELPLG	SELPLG	selectin P ligand	6404	https://www.ncbi.nlm.nih.gov/gene/?term=6404
SEMA3A	SEMA3A	semaphorin 3A	10371	https://www.ncbi.nlm.nih.gov/gene/?term=10371
SEMA4B	SEMA4B	semaphorin 4B	10509	https://www.ncbi.nlm.nih.gov/gene/?term=10509
SEMA6B	SEMA6B	semaphorin 6B	10501	https://www.ncbi.nlm.nih.gov/gene/?term=10501
SERPINA1	SERPINA1	serpin family A member 1	5265	https://www.ncbi.nlm.nih.gov/gene/?term=5265
SERPINB13	SERPINB13	serpin family B member 13	5275	https://www.ncbi.nlm.nih.gov/gene/?term=5275
SERPINB2	SERPINB2	serpin family B member 2	5055	https://www.ncbi.nlm.nih.gov/gene/?term=5055
SERPINB3	SERPINB3	serpin family B member 3	6317	https://www.ncbi.nlm.nih.gov/gene/?term=6317
SGIP1	SGIP1	SH3GL interacting endocytic adaptor 1	84251	https://www.ncbi.nlm.nih.gov/gene/?term=84251
SH2D1B	SH2D1B	SH2 domain containing 1B	117157	https://www.ncbi.nlm.nih.gov/gene/?term=117157
SH3RF3	SH3RF3	SH3 domain containing ring finger 3	344558	https://www.ncbi.nlm.nih.gov/gene/?term=344558
SIGLEC16	SIGLEC16	sialic acid binding Ig like lectin 16	400709	https://www.ncbi.nlm.nih.gov/gene/?term=400709
SKAP1	SKAP1	src kinase associated phosphoprotein 1	8631	https://www.ncbi.nlm.nih.gov/gene/?term=8631
SLC12A3	SLC12A3	solute carrier family 12 member 3	6559	https://www.ncbi.nlm.nih.gov/gene/?term=6559
SLC14A1	SLC14A1	solute carrier family 14 member 1 (Kidd blood group)	6563	https://www.ncbi.nlm.nih.gov/gene/?term=6563
SLC17A9	SLC17A9	solute carrier family 17 member 9	63910	https://www.ncbi.nlm.nih.gov/gene/?term=63910
SLC27A6	SLC27A6	solute carrier family 27 member 6	28965	https://www.ncbi.nlm.nih.gov/gene/?term=28965
SLC2A12	SLC2A12	solute carrier family 2 member 12	154091	https://www.ncbi.nlm.nih.gov/gene/?term=154091
SLC30A8	SLC30A8	solute carrier family 30 member 8	169026	https://www.ncbi.nlm.nih.gov/gene/?term=169026
SLC35F3	SLC35F3	solute carrier family 35 member F3	148641	https://www.ncbi.nlm.nih.gov/gene/?term=148641
SLC38A5	SLC38A5	solute carrier family 38 member 5	92745	https://www.ncbi.nlm.nih.gov/gene/?term=92745
SLC6A16	SLC6A16	solute carrier family 6 member 16	28968	https://www.ncbi.nlm.nih.gov/gene/?term=28968
SLCO2A1	SLCO2A1	solute carrier organic anion transporter family member 2A1	6578	https://www.ncbi.nlm.nih.gov/gene/?term=6578
SLCO4A1-AS1	SLCO4A1-AS1	SLCO4A1 antisense RNA 1	100127888	https://www.ncbi.nlm.nih.gov/gene/?term=100127888
SLPI	SLPI	secretory leukocyte peptidase inhibitor	6590	https://www.ncbi.nlm.nih.gov/gene/?term=6590
SMOC1	SMOC1	SPARC related modular calcium binding 1	64093	https://www.ncbi.nlm.nih.gov/gene/?term=64093
SMOC2	SMOC2	SPARC related modular calcium binding 2	64094	https://www.ncbi.nlm.nih.gov/gene/?term=64094
SNAP25	SNAP25	synaptosome associated protein 25	6616	https://www.ncbi.nlm.nih.gov/gene/?term=6616
SOST	SOST	sclerostin	50964	https://www.ncbi.nlm.nih.gov/gene/?term=50964
SOX2	SOX2	SRY-box transcription factor 2	6657	https://www.ncbi.nlm.nih.gov/gene/?term=6657
SPANXD	SPANXD	SPANX family member D	64648	https://www.ncbi.nlm.nih.gov/gene/?term=64648
SPINK5	SPINK5	serine peptidase inhibitor Kazal type 5	11005	https://www.ncbi.nlm.nih.gov/gene/?term=11005
SPP1	SPP1	secreted phosphoprotein 1	6696	https://www.ncbi.nlm.nih.gov/gene/?term=6696
SPRR2A	SPRR2A	small proline rich protein 2A	6700	https://www.ncbi.nlm.nih.gov/gene/?term=6700
SPRY1	SPRY1	sprouty RTK signaling antagonist 1	10252	https://www.ncbi.nlm.nih.gov/gene/?term=10252
ST6GAL2	ST6GAL2	ST6 beta-galactoside alpha-2,6-sialyltransferase 2	84620	https://www.ncbi.nlm.nih.gov/gene/?term=84620
STC1	STC1	stanniocalcin 1	6781	https://www.ncbi.nlm.nih.gov/gene/?term=6781
STEAP1B	STEAP1B	STEAP family member 1B	256227	https://www.ncbi.nlm.nih.gov/gene/?term=256227
STK31	STK31	serine/threonine kinase 31	56164	https://www.ncbi.nlm.nih.gov/gene/?term=56164
STK32B	STK32B	serine/threonine kinase 32B	55351	https://www.ncbi.nlm.nih.gov/gene/?term=55351
STMN3	STMN3	stathmin 3	50861	https://www.ncbi.nlm.nih.gov/gene/?term=50861
STOM	STOM	stomatin	2040	https://www.ncbi.nlm.nih.gov/gene/?term=2040
SULF2	SULF2	sulfatase 2	55959	https://www.ncbi.nlm.nih.gov/gene/?term=55959
SULT4A1	SULT4A1	sulfotransferase family 4A member 1	25830	https://www.ncbi.nlm.nih.gov/gene/?term=25830
SYCE1L	SYCE1L	synaptonemal complex central element protein 1 like	100130958	https://www.ncbi.nlm.nih.gov/gene/?term=100130958
SYNDIG1	SYNDIG1	synapse differentiation inducing 1	79953	https://www.ncbi.nlm.nih.gov/gene/?term=79953
SYT13	SYT13	synaptotagmin 13	57586	https://www.ncbi.nlm.nih.gov/gene/?term=57586
SYT5	SYT5	synaptotagmin 5	6861	https://www.ncbi.nlm.nih.gov/gene/?term=6861
TAGLN3	TAGLN3	transgelin 3	29114	https://www.ncbi.nlm.nih.gov/gene/?term=29114
TAS1R3	TAS1R3	taste 1 receptor member 3	83756	https://www.ncbi.nlm.nih.gov/gene/?term=83756
TAS2R3	TAS2R3	taste 2 receptor member 3	50831	https://www.ncbi.nlm.nih.gov/gene/?term=50831
TBC1D8	TBC1D8	TBC1 domain family member 8	11138	https://www.ncbi.nlm.nih.gov/gene/?term=11138
TCEA3	TCEA3	transcription elongation factor A3	6920	https://www.ncbi.nlm.nih.gov/gene/?term=6920
TCF15	TCF15	transcription factor 15	6939	https://www.ncbi.nlm.nih.gov/gene/?term=6939
TCN1	TCN1	transcobalamin 1	6947	https://www.ncbi.nlm.nih.gov/gene/?term=6947
TEAD2	TEAD2	TEA domain transcription factor 2	8463	https://www.ncbi.nlm.nih.gov/gene/?term=8463
TFF2	TFF2	trefoil factor 2	7032	https://www.ncbi.nlm.nih.gov/gene/?term=7032
THBD	THBD	thrombomodulin	7056	https://www.ncbi.nlm.nih.gov/gene/?term=7056
THEM5	THEM5	thioesterase superfamily member 5	284486	https://www.ncbi.nlm.nih.gov/gene/?term=284486
THEMIS2	THEMIS2	thymocyte selection associated family member 2	9473	https://www.ncbi.nlm.nih.gov/gene/?term=9473
THSD7A	THSD7A	thrombospondin type 1 domain containing 7A	221981	https://www.ncbi.nlm.nih.gov/gene/?term=221981
TLL2	TLL2	tolloid like 2	7093	https://www.ncbi.nlm.nih.gov/gene/?term=7093
TLR7	TLR7	toll like receptor 7	51284	https://www.ncbi.nlm.nih.gov/gene/?term=51284
TLX1	TLX1	T cell leukemia homeobox 1	3195	https://www.ncbi.nlm.nih.gov/gene/?term=3195
TM4SF18	TM4SF18	transmembrane 4 L six family member 18	116441	https://www.ncbi.nlm.nih.gov/gene/?term=116441
TMC3	TMC3	transmembrane channel like 3	342125	https://www.ncbi.nlm.nih.gov/gene/?term=342125
TMCC3	TMCC3	transmembrane and coiled-coil domain family 3	57458	https://www.ncbi.nlm.nih.gov/gene/?term=57458
TMEM156	TMEM156	transmembrane protein 156	80008	https://www.ncbi.nlm.nih.gov/gene/?term=80008
TMEM200A	TMEM200A	transmembrane protein 200A	114801	https://www.ncbi.nlm.nih.gov/gene/?term=114801
TMOD1	TMOD1	tropomodulin 1	7111	https://www.ncbi.nlm.nih.gov/gene/?term=7111
TMPRSS11D	TMPRSS11D	transmembrane serine protease 11D	9407	https://www.ncbi.nlm.nih.gov/gene/?term=9407
TMPRSS15	TMPRSS15	transmembrane serine protease 15	5651	https://www.ncbi.nlm.nih.gov/gene/?term=5651
TMPRSS3	TMPRSS3	transmembrane serine protease 3	64699	https://www.ncbi.nlm.nih.gov/gene/?term=64699
TNFRSF10C	TNFRSF10C	TNF receptor superfamily member 10c	8794	https://www.ncbi.nlm.nih.gov/gene/?term=8794
TNFRSF1B	TNFRSF1B	TNF receptor superfamily member 1B	7133	https://www.ncbi.nlm.nih.gov/gene/?term=7133
TNFRSF6B	TNFRSF6B	TNF receptor superfamily member 6b	8771	https://www.ncbi.nlm.nih.gov/gene/?term=8771
TOX2	TOX2	TOX high mobility group box family member 2	84969	https://www.ncbi.nlm.nih.gov/gene/?term=84969
TP63	TP63	tumor protein p63	8626	https://www.ncbi.nlm.nih.gov/gene/?term=8626
TPM2	TPM2	tropomyosin 2	7169	https://www.ncbi.nlm.nih.gov/gene/?term=7169
TPTEP1	TPTEP1	TPTE pseudogene 1	387590	https://www.ncbi.nlm.nih.gov/gene/?term=387590
TRAF3IP3	TRAF3IP3	TRAF3 interacting protein 3	80342	https://www.ncbi.nlm.nih.gov/gene/?term=80342
TREML2	TREML2	triggering receptor expressed on myeloid cells like 2	79865	https://www.ncbi.nlm.nih.gov/gene/?term=79865
TRO	TRO	trophinin	7216	https://www.ncbi.nlm.nih.gov/gene/?term=7216
TSKS	TSKS	testis specific serine kinase substrate	60385	https://www.ncbi.nlm.nih.gov/gene/?term=60385
TSPAN18	TSPAN18	tetraspanin 18	90139	https://www.ncbi.nlm.nih.gov/gene/?term=90139
TSPAN7	TSPAN7	tetraspanin 7	7102	https://www.ncbi.nlm.nih.gov/gene/?term=7102
TTYH2	TTYH2	tweety family member 2	94015	https://www.ncbi.nlm.nih.gov/gene/?term=94015
TUBB7P	TUBB7P	tubulin beta 7 pseudogene	56604	https://www.ncbi.nlm.nih.gov/gene/?term=56604
TXLNB	TXLNB	taxilin beta	167838	https://www.ncbi.nlm.nih.gov/gene/?term=167838
TXLNGY	TXLNGY	taxilin gamma Y-linked (pseudogene)	246126	https://www.ncbi.nlm.nih.gov/gene/?term=246126
UBL3	UBL3	ubiquitin like 3	5412	https://www.ncbi.nlm.nih.gov/gene/?term=5412
UCHL1	UCHL1	ubiquitin C-terminal hydrolase L1	7345	https://www.ncbi.nlm.nih.gov/gene/?term=7345
UGT1A1	UGT1A1	UDP glucuronosyltransferase family 1 member A1	54658	https://www.ncbi.nlm.nih.gov/gene/?term=54658
UGT1A10	UGT1A10	UDP glucuronosyltransferase family 1 member A10	54575	https://www.ncbi.nlm.nih.gov/gene/?term=54575
UNC5A	UNC5A	unc-5 netrin receptor A	90249	https://www.ncbi.nlm.nih.gov/gene/?term=90249
UNC5B	UNC5B	unc-5 netrin receptor B	219699	https://www.ncbi.nlm.nih.gov/gene/?term=219699
UTY	UTY	ubiquitously transcribed tetratricopeptide repeat containing, Y-linked	7404	https://www.ncbi.nlm.nih.gov/gene/?term=7404
VCAM1	VCAM1	vascular cell adhesion molecule 1	7412	https://www.ncbi.nlm.nih.gov/gene/?term=7412
VIT	VIT	vitrin	5212	https://www.ncbi.nlm.nih.gov/gene/?term=5212
VPS37D	VPS37D	VPS37D subunit of ESCRT-I	155382	https://www.ncbi.nlm.nih.gov/gene/?term=155382
VPS9D1-AS1	VPS9D1-AS1	VPS9D1 antisense RNA 1	100128881	https://www.ncbi.nlm.nih.gov/gene/?term=100128881
VSNL1	VSNL1	visinin like 1	7447	https://www.ncbi.nlm.nih.gov/gene/?term=7447
WDR86	WDR86	WD repeat domain 86	349136	https://www.ncbi.nlm.nih.gov/gene/?term=349136
XDH	XDH	xanthine dehydrogenase	7498	https://www.ncbi.nlm.nih.gov/gene/?term=7498
ZC3HAV1L	ZC3HAV1L	zinc finger CCCH-type containing, antiviral 1 like	92092	https://www.ncbi.nlm.nih.gov/gene/?term=92092
ZFY	ZFY	zinc finger protein Y-linked	7544	https://www.ncbi.nlm.nih.gov/gene/?term=7544
ZKSCAN7	ZKSCAN7	zinc finger with KRAB and SCAN domains 7	55888	https://www.ncbi.nlm.nih.gov/gene/?term=55888
ZNF114	ZNF114	zinc finger protein 114	163071	https://www.ncbi.nlm.nih.gov/gene/?term=163071
ZNF350-AS1	ZNF350-AS1	ZNF350 antisense RNA 1	101669766	https://www.ncbi.nlm.nih.gov/gene/?term=101669766
ZNF431	ZNF431	zinc finger protein 431	170959	https://www.ncbi.nlm.nih.gov/gene/?term=170959
ZNF432	ZNF432	zinc finger protein 432	9668	https://www.ncbi.nlm.nih.gov/gene/?term=9668
ZNF608	ZNF608	zinc finger protein 608	57507	https://www.ncbi.nlm.nih.gov/gene/?term=57507
ZNF660	ZNF660	zinc finger protein 660	285349	https://www.ncbi.nlm.nih.gov/gene/?term=285349
ZNF812P	ZNF812P	zinc finger protein 812, pseudogene	729648	https://www.ncbi.nlm.nih.gov/gene/?term=729648
