userId	geneSymbol	geneName	entrezgene	gLink
DACT3	DACT3	dishevelled binding antagonist of beta catenin 3	147906	https://www.ncbi.nlm.nih.gov/gene/?term=147906
DAND5	DAND5	DAN domain BMP antagonist family member 5	199699	https://www.ncbi.nlm.nih.gov/gene/?term=199699
DAPL1	DAPL1	death associated protein like 1	92196	https://www.ncbi.nlm.nih.gov/gene/?term=92196
DAZL	DAZL	deleted in azoospermia like	1618	https://www.ncbi.nlm.nih.gov/gene/?term=1618
DBH	DBH	dopamine beta-hydroxylase	1621	https://www.ncbi.nlm.nih.gov/gene/?term=1621
DCANP1	DCANP1	dendritic cell associated nuclear protein 1	140947	https://www.ncbi.nlm.nih.gov/gene/?term=140947
DCDC2	DCDC2	doublecortin domain containing 2	51473	https://www.ncbi.nlm.nih.gov/gene/?term=51473
DCHS2	DCHS2	dachsous cadherin-related 2	54798	https://www.ncbi.nlm.nih.gov/gene/?term=54798
DCLK1	DCLK1	doublecortin like kinase 1	9201	https://www.ncbi.nlm.nih.gov/gene/?term=9201
DCLK2	DCLK2	doublecortin like kinase 2	166614	https://www.ncbi.nlm.nih.gov/gene/?term=166614
DCLK3	DCLK3	doublecortin like kinase 3	85443	https://www.ncbi.nlm.nih.gov/gene/?term=85443
DCN	DCN	decorin	1634	https://www.ncbi.nlm.nih.gov/gene/?term=1634
DCSTAMP	DCSTAMP	dendrocyte expressed seven transmembrane protein	81501	https://www.ncbi.nlm.nih.gov/gene/?term=81501
DCTN1-AS1	DCTN1-AS1	DCTN1 antisense RNA 1	100189589	https://www.ncbi.nlm.nih.gov/gene/?term=100189589
DCX	DCX	doublecortin	1641	https://www.ncbi.nlm.nih.gov/gene/?term=1641
DDR2	DDR2	discoidin domain receptor tyrosine kinase 2	4921	https://www.ncbi.nlm.nih.gov/gene/?term=4921
DENND2A	DENND2A	DENN domain containing 2A	27147	https://www.ncbi.nlm.nih.gov/gene/?term=27147
DEPDC7	DEPDC7	DEP domain containing 7	91614	https://www.ncbi.nlm.nih.gov/gene/?term=91614
DERL3	DERL3	derlin 3	91319	https://www.ncbi.nlm.nih.gov/gene/?term=91319
DGKB	DGKB	diacylglycerol kinase beta	1607	https://www.ncbi.nlm.nih.gov/gene/?term=1607
DHDH	DHDH	dihydrodiol dehydrogenase	27294	https://www.ncbi.nlm.nih.gov/gene/?term=27294
DIO1	DIO1	iodothyronine deiodinase 1	1733	https://www.ncbi.nlm.nih.gov/gene/?term=1733
DIO3	DIO3	iodothyronine deiodinase 3	1735	https://www.ncbi.nlm.nih.gov/gene/?term=1735
DIRAS2	DIRAS2	DIRAS family GTPase 2	54769	https://www.ncbi.nlm.nih.gov/gene/?term=54769
DIRAS3	DIRAS3	DIRAS family GTPase 3	9077	https://www.ncbi.nlm.nih.gov/gene/?term=9077
DIRC1	DIRC1	disrupted in renal carcinoma 1	116093	https://www.ncbi.nlm.nih.gov/gene/?term=116093
DIXDC1	DIXDC1	DIX domain containing 1	85458	https://www.ncbi.nlm.nih.gov/gene/?term=85458
DKK1	DKK1	dickkopf WNT signaling pathway inhibitor 1	22943	https://www.ncbi.nlm.nih.gov/gene/?term=22943
DLK2	DLK2	delta like non-canonical Notch ligand 2	65989	https://www.ncbi.nlm.nih.gov/gene/?term=65989
DLL3	DLL3	delta like canonical Notch ligand 3	10683	https://www.ncbi.nlm.nih.gov/gene/?term=10683
DLX4	DLX4	distal-less homeobox 4	1748	https://www.ncbi.nlm.nih.gov/gene/?term=1748
DMBX1	DMBX1	diencephalon/mesencephalon homeobox 1	127343	https://www.ncbi.nlm.nih.gov/gene/?term=127343
DMC1	DMC1	DNA meiotic recombinase 1	11144	https://www.ncbi.nlm.nih.gov/gene/?term=11144
DMD	DMD	dystrophin	1756	https://www.ncbi.nlm.nih.gov/gene/?term=1756
DNAH8	DNAH8	dynein axonemal heavy chain 8	1769	https://www.ncbi.nlm.nih.gov/gene/?term=1769
DNAH9	DNAH9	dynein axonemal heavy chain 9	1770	https://www.ncbi.nlm.nih.gov/gene/?term=1770
DNAJC22	DNAJC22	DnaJ heat shock protein family (Hsp40) member C22	79962	https://www.ncbi.nlm.nih.gov/gene/?term=79962
DNAJC5B	DNAJC5B	DnaJ heat shock protein family (Hsp40) member C5 beta	85479	https://www.ncbi.nlm.nih.gov/gene/?term=85479
DNER	DNER	delta/notch like EGF repeat containing	92737	https://www.ncbi.nlm.nih.gov/gene/?term=92737
DNM1	DNM1	dynamin 1	1759	https://www.ncbi.nlm.nih.gov/gene/?term=1759
DOC2A	DOC2A	double C2 domain alpha	8448	https://www.ncbi.nlm.nih.gov/gene/?term=8448
DOCK10	DOCK10	dedicator of cytokinesis 10	55619	https://www.ncbi.nlm.nih.gov/gene/?term=55619
DOCK11	DOCK11	dedicator of cytokinesis 11	139818	https://www.ncbi.nlm.nih.gov/gene/?term=139818
DOCK2	DOCK2	dedicator of cytokinesis 2	1794	https://www.ncbi.nlm.nih.gov/gene/?term=1794
DOCK4	DOCK4	dedicator of cytokinesis 4	9732	https://www.ncbi.nlm.nih.gov/gene/?term=9732
DOK2	DOK2	docking protein 2	9046	https://www.ncbi.nlm.nih.gov/gene/?term=9046
DOK5	DOK5	docking protein 5	55816	https://www.ncbi.nlm.nih.gov/gene/?term=55816
DOK6	DOK6	docking protein 6	220164	https://www.ncbi.nlm.nih.gov/gene/?term=220164
DPEP1	DPEP1	dipeptidase 1	1800	https://www.ncbi.nlm.nih.gov/gene/?term=1800
DPEP3	DPEP3	dipeptidase 3	64180	https://www.ncbi.nlm.nih.gov/gene/?term=64180
DPF1	DPF1	double PHD fingers 1	8193	https://www.ncbi.nlm.nih.gov/gene/?term=8193
DPF3	DPF3	double PHD fingers 3	8110	https://www.ncbi.nlm.nih.gov/gene/?term=8110
DPP4	DPP4	dipeptidyl peptidase 4	1803	https://www.ncbi.nlm.nih.gov/gene/?term=1803
DPT	DPT	dermatopontin	1805	https://www.ncbi.nlm.nih.gov/gene/?term=1805
DPYSL5	DPYSL5	dihydropyrimidinase like 5	56896	https://www.ncbi.nlm.nih.gov/gene/?term=56896
DRAXIN	DRAXIN	dorsal inhibitory axon guidance protein	374946	https://www.ncbi.nlm.nih.gov/gene/?term=374946
DRD2	DRD2	dopamine receptor D2	1813	https://www.ncbi.nlm.nih.gov/gene/?term=1813
DRP2	DRP2	dystrophin related protein 2	1821	https://www.ncbi.nlm.nih.gov/gene/?term=1821
DSC1	DSC1	desmocollin 1	1823	https://www.ncbi.nlm.nih.gov/gene/?term=1823
DSC2	DSC2	desmocollin 2	1824	https://www.ncbi.nlm.nih.gov/gene/?term=1824
DSCAM	DSCAM	DS cell adhesion molecule	1826	https://www.ncbi.nlm.nih.gov/gene/?term=1826
DSEL	DSEL	dermatan sulfate epimerase like	92126	https://www.ncbi.nlm.nih.gov/gene/?term=92126
DSG4	DSG4	desmoglein 4	147409	https://www.ncbi.nlm.nih.gov/gene/?term=147409
DTX1	DTX1	deltex E3 ubiquitin ligase 1	1840	https://www.ncbi.nlm.nih.gov/gene/?term=1840
DUOX2	DUOX2	dual oxidase 2	50506	https://www.ncbi.nlm.nih.gov/gene/?term=50506
DUOXA2	DUOXA2	dual oxidase maturation factor 2	405753	https://www.ncbi.nlm.nih.gov/gene/?term=405753
DUSP26	DUSP26	dual specificity phosphatase 26	78986	https://www.ncbi.nlm.nih.gov/gene/?term=78986
DZIP1L	DZIP1L	DAZ interacting zinc finger protein 1 like	199221	https://www.ncbi.nlm.nih.gov/gene/?term=199221
ECHDC3	ECHDC3	enoyl-CoA hydratase domain containing 3	79746	https://www.ncbi.nlm.nih.gov/gene/?term=79746
EDAR	EDAR	ectodysplasin A receptor	10913	https://www.ncbi.nlm.nih.gov/gene/?term=10913
EDN1	EDN1	endothelin 1	1906	https://www.ncbi.nlm.nih.gov/gene/?term=1906
EFEMP1	EFEMP1	EGF containing fibulin extracellular matrix protein 1	2202	https://www.ncbi.nlm.nih.gov/gene/?term=2202
EFHD1	EFHD1	EF-hand domain family member D1	80303	https://www.ncbi.nlm.nih.gov/gene/?term=80303
EFNA2	EFNA2	ephrin A2	1943	https://www.ncbi.nlm.nih.gov/gene/?term=1943
EFR3B	EFR3B	EFR3 homolog B	22979	https://www.ncbi.nlm.nih.gov/gene/?term=22979
EGFR	EGFR	epidermal growth factor receptor	1956	https://www.ncbi.nlm.nih.gov/gene/?term=1956
EGOT	EGOT	eosinophil granule ontogeny transcript	100126791	https://www.ncbi.nlm.nih.gov/gene/?term=100126791
EGR1	EGR1	early growth response 1	1958	https://www.ncbi.nlm.nih.gov/gene/?term=1958
EGR2	EGR2	early growth response 2	1959	https://www.ncbi.nlm.nih.gov/gene/?term=1959
EGR3	EGR3	early growth response 3	1960	https://www.ncbi.nlm.nih.gov/gene/?term=1960
ELAVL2	ELAVL2	ELAV like RNA binding protein 2	1993	https://www.ncbi.nlm.nih.gov/gene/?term=1993
ELAVL3	ELAVL3	ELAV like RNA binding protein 3	1995	https://www.ncbi.nlm.nih.gov/gene/?term=1995
ELAVL4	ELAVL4	ELAV like RNA binding protein 4	1996	https://www.ncbi.nlm.nih.gov/gene/?term=1996
ELMOD1	ELMOD1	ELMO domain containing 1	55531	https://www.ncbi.nlm.nih.gov/gene/?term=55531
ELOVL2	ELOVL2	ELOVL fatty acid elongase 2	54898	https://www.ncbi.nlm.nih.gov/gene/?term=54898
ELOVL3	ELOVL3	ELOVL fatty acid elongase 3	83401	https://www.ncbi.nlm.nih.gov/gene/?term=83401
EMILIN1	EMILIN1	elastin microfibril interfacer 1	11117	https://www.ncbi.nlm.nih.gov/gene/?term=11117
ENDOU	ENDOU	endonuclease, poly(U) specific	8909	https://www.ncbi.nlm.nih.gov/gene/?term=8909
ENKUR	ENKUR	enkurin, TRPC channel interacting protein	219670	https://www.ncbi.nlm.nih.gov/gene/?term=219670
ENOX1	ENOX1	ecto-NOX disulfide-thiol exchanger 1	55068	https://www.ncbi.nlm.nih.gov/gene/?term=55068
ENPP1	ENPP1	ectonucleotide pyrophosphatase/phosphodiesterase 1	5167	https://www.ncbi.nlm.nih.gov/gene/?term=5167
ENPP3	ENPP3	ectonucleotide pyrophosphatase/phosphodiesterase 3	5169	https://www.ncbi.nlm.nih.gov/gene/?term=5169
ENTHD1	ENTHD1	ENTH domain containing 1	150350	https://www.ncbi.nlm.nih.gov/gene/?term=150350
ENTPD8	ENTPD8	ectonucleoside triphosphate diphosphohydrolase 8	377841	https://www.ncbi.nlm.nih.gov/gene/?term=377841
EOMES	EOMES	eomesodermin	8320	https://www.ncbi.nlm.nih.gov/gene/?term=8320
EPGN	EPGN	epithelial mitogen	255324	https://www.ncbi.nlm.nih.gov/gene/?term=255324
EPHA3	EPHA3	EPH receptor A3	2042	https://www.ncbi.nlm.nih.gov/gene/?term=2042
EPHB6	EPHB6	EPH receptor B6	2051	https://www.ncbi.nlm.nih.gov/gene/?term=2051
EPSTI1	EPSTI1	epithelial stromal interaction 1	94240	https://www.ncbi.nlm.nih.gov/gene/?term=94240
EPYC	EPYC	epiphycan	1833	https://www.ncbi.nlm.nih.gov/gene/?term=1833
EREG	EREG	epiregulin	2069	https://www.ncbi.nlm.nih.gov/gene/?term=2069
ERICH3	ERICH3	glutamate rich 3	127254	https://www.ncbi.nlm.nih.gov/gene/?term=127254
ERN2	ERN2	endoplasmic reticulum to nucleus signaling 2	10595	https://www.ncbi.nlm.nih.gov/gene/?term=10595
ERVFRD-1	ERVFRD-1	endogenous retrovirus group FRD member 1, envelope	405754	https://www.ncbi.nlm.nih.gov/gene/?term=405754
ESX1	ESX1	ESX homeobox 1	80712	https://www.ncbi.nlm.nih.gov/gene/?term=80712
ESYT3	ESYT3	extended synaptotagmin 3	83850	https://www.ncbi.nlm.nih.gov/gene/?term=83850
EVA1A	EVA1A	eva-1 homolog A, regulator of programmed cell death	84141	https://www.ncbi.nlm.nih.gov/gene/?term=84141
EVI2A	EVI2A	ecotropic viral integration site 2A	2123	https://www.ncbi.nlm.nih.gov/gene/?term=2123
EVI2B	EVI2B	ecotropic viral integration site 2B	2124	https://www.ncbi.nlm.nih.gov/gene/?term=2124
EYA1	EYA1	EYA transcriptional coactivator and phosphatase 1	2138	https://www.ncbi.nlm.nih.gov/gene/?term=2138
F10	F10	coagulation factor X	2159	https://www.ncbi.nlm.nih.gov/gene/?term=2159
F2	F2	coagulation factor II, thrombin	2147	https://www.ncbi.nlm.nih.gov/gene/?term=2147
F2RL2	F2RL2	coagulation factor II thrombin receptor like 2	2151	https://www.ncbi.nlm.nih.gov/gene/?term=2151
F3	F3	coagulation factor III, tissue factor	2152	https://www.ncbi.nlm.nih.gov/gene/?term=2152
F5	F5	coagulation factor V	2153	https://www.ncbi.nlm.nih.gov/gene/?term=2153
FABP3	FABP3	fatty acid binding protein 3	2170	https://www.ncbi.nlm.nih.gov/gene/?term=2170
FABP6	FABP6	fatty acid binding protein 6	2172	https://www.ncbi.nlm.nih.gov/gene/?term=2172
FAIM2	FAIM2	Fas apoptotic inhibitory molecule 2	23017	https://www.ncbi.nlm.nih.gov/gene/?term=23017
FAM124A	FAM124A	family with sequence similarity 124 member A	220108	https://www.ncbi.nlm.nih.gov/gene/?term=220108
FAM151A	FAM151A	family with sequence similarity 151 member A	338094	https://www.ncbi.nlm.nih.gov/gene/?term=338094
FAM174B	FAM174B	family with sequence similarity 174 member B	400451	https://www.ncbi.nlm.nih.gov/gene/?term=400451
FAM178B	FAM178B	family with sequence similarity 178 member B	51252	https://www.ncbi.nlm.nih.gov/gene/?term=51252
FAM180A	FAM180A	family with sequence similarity 180 member A	389558	https://www.ncbi.nlm.nih.gov/gene/?term=389558
FAM184A	FAM184A	family with sequence similarity 184 member A	79632	https://www.ncbi.nlm.nih.gov/gene/?term=79632
FAM43B	FAM43B	family with sequence similarity 43 member B	163933	https://www.ncbi.nlm.nih.gov/gene/?term=163933
FAP	FAP	fibroblast activation protein alpha	2191	https://www.ncbi.nlm.nih.gov/gene/?term=2191
FASLG	FASLG	Fas ligand	356	https://www.ncbi.nlm.nih.gov/gene/?term=356
FBLN2	FBLN2	fibulin 2	2199	https://www.ncbi.nlm.nih.gov/gene/?term=2199
FBLN7	FBLN7	fibulin 7	129804	https://www.ncbi.nlm.nih.gov/gene/?term=129804
FBN1	FBN1	fibrillin 1	2200	https://www.ncbi.nlm.nih.gov/gene/?term=2200
FBN2	FBN2	fibrillin 2	2201	https://www.ncbi.nlm.nih.gov/gene/?term=2201
FBXO17	FBXO17	F-box protein 17	115290	https://www.ncbi.nlm.nih.gov/gene/?term=115290
FBXO43	FBXO43	F-box protein 43	286151	https://www.ncbi.nlm.nih.gov/gene/?term=286151
FCAMR	FCAMR	Fc alpha and mu receptor	83953	https://www.ncbi.nlm.nih.gov/gene/?term=83953
FCER2	FCER2	Fc epsilon receptor II	2208	https://www.ncbi.nlm.nih.gov/gene/?term=2208
FCGR2A	FCGR2A	Fc gamma receptor IIa	2212	https://www.ncbi.nlm.nih.gov/gene/?term=2212
FCGR3A	FCGR3A	Fc gamma receptor IIIa	2214	https://www.ncbi.nlm.nih.gov/gene/?term=2214
FCRL1	FCRL1	Fc receptor like 1	115350	https://www.ncbi.nlm.nih.gov/gene/?term=115350
FCRL2	FCRL2	Fc receptor like 2	79368	https://www.ncbi.nlm.nih.gov/gene/?term=79368
FCRL3	FCRL3	Fc receptor like 3	115352	https://www.ncbi.nlm.nih.gov/gene/?term=115352
FCRL4	FCRL4	Fc receptor like 4	83417	https://www.ncbi.nlm.nih.gov/gene/?term=83417
FCRL5	FCRL5	Fc receptor like 5	83416	https://www.ncbi.nlm.nih.gov/gene/?term=83416
FCRL6	FCRL6	Fc receptor like 6	343413	https://www.ncbi.nlm.nih.gov/gene/?term=343413
FER1L4	FER1L4	fer-1 like family member 4 (pseudogene)	80307	https://www.ncbi.nlm.nih.gov/gene/?term=80307
FER1L5	FER1L5	fer-1 like family member 5	90342	https://www.ncbi.nlm.nih.gov/gene/?term=90342
FERMT2	FERMT2	FERM domain containing kindlin 2	10979	https://www.ncbi.nlm.nih.gov/gene/?term=10979
FERMT3	FERMT3	FERM domain containing kindlin 3	83706	https://www.ncbi.nlm.nih.gov/gene/?term=83706
FEZ1	FEZ1	fasciculation and elongation protein zeta 1	9638	https://www.ncbi.nlm.nih.gov/gene/?term=9638
FFAR2	FFAR2	free fatty acid receptor 2	2867	https://www.ncbi.nlm.nih.gov/gene/?term=2867
FFAR3	FFAR3	free fatty acid receptor 3	2865	https://www.ncbi.nlm.nih.gov/gene/?term=2865
FFAR4	FFAR4	free fatty acid receptor 4	338557	https://www.ncbi.nlm.nih.gov/gene/?term=338557
FGD5	FGD5	FYVE, RhoGEF and PH domain containing 5	152273	https://www.ncbi.nlm.nih.gov/gene/?term=152273
FGF18	FGF18	fibroblast growth factor 18	8817	https://www.ncbi.nlm.nih.gov/gene/?term=8817
FGF19	FGF19	fibroblast growth factor 19	9965	https://www.ncbi.nlm.nih.gov/gene/?term=9965
FGF5	FGF5	fibroblast growth factor 5	2250	https://www.ncbi.nlm.nih.gov/gene/?term=2250
FGF7	FGF7	fibroblast growth factor 7	2252	https://www.ncbi.nlm.nih.gov/gene/?term=2252
FGF8	FGF8	fibroblast growth factor 8	2253	https://www.ncbi.nlm.nih.gov/gene/?term=2253
FGF9	FGF9	fibroblast growth factor 9	2254	https://www.ncbi.nlm.nih.gov/gene/?term=2254
FGFR1	FGFR1	fibroblast growth factor receptor 1	2260	https://www.ncbi.nlm.nih.gov/gene/?term=2260
FGFR3	FGFR3	fibroblast growth factor receptor 3	2261	https://www.ncbi.nlm.nih.gov/gene/?term=2261
FGFR4	FGFR4	fibroblast growth factor receptor 4	2264	https://www.ncbi.nlm.nih.gov/gene/?term=2264
FHL1	FHL1	four and a half LIM domains 1	2273	https://www.ncbi.nlm.nih.gov/gene/?term=2273
FIBCD1	FIBCD1	fibrinogen C domain containing 1	84929	https://www.ncbi.nlm.nih.gov/gene/?term=84929
FIBIN	FIBIN	fin bud initiation factor homolog	387758	https://www.ncbi.nlm.nih.gov/gene/?term=387758
FILIP1	FILIP1	filamin A interacting protein 1	27145	https://www.ncbi.nlm.nih.gov/gene/?term=27145
FILIP1L	FILIP1L	filamin A interacting protein 1 like	11259	https://www.ncbi.nlm.nih.gov/gene/?term=11259
FKBP10	FKBP10	FKBP prolyl isomerase 10	60681	https://www.ncbi.nlm.nih.gov/gene/?term=60681
FLG	FLG	filaggrin	2312	https://www.ncbi.nlm.nih.gov/gene/?term=2312
FLNC	FLNC	filamin C	2318	https://www.ncbi.nlm.nih.gov/gene/?term=2318
FMN2	FMN2	formin 2	56776	https://www.ncbi.nlm.nih.gov/gene/?term=56776
FMO1	FMO1	flavin containing dimethylaniline monoxygenase 1	2326	https://www.ncbi.nlm.nih.gov/gene/?term=2326
FMO2	FMO2	flavin containing dimethylaniline monoxygenase 2	2327	https://www.ncbi.nlm.nih.gov/gene/?term=2327
FMOD	FMOD	fibromodulin	2331	https://www.ncbi.nlm.nih.gov/gene/?term=2331
FN1	FN1	fibronectin 1	2335	https://www.ncbi.nlm.nih.gov/gene/?term=2335
FNDC1	FNDC1	fibronectin type III domain containing 1	84624	https://www.ncbi.nlm.nih.gov/gene/?term=84624
FNDC4	FNDC4	fibronectin type III domain containing 4	64838	https://www.ncbi.nlm.nih.gov/gene/?term=64838
FNDC5	FNDC5	fibronectin type III domain containing 5	252995	https://www.ncbi.nlm.nih.gov/gene/?term=252995
FOLR1	FOLR1	folate receptor alpha	2348	https://www.ncbi.nlm.nih.gov/gene/?term=2348
FOLR3	FOLR3	folate receptor gamma	2352	https://www.ncbi.nlm.nih.gov/gene/?term=2352
FOXA1	FOXA1	forkhead box A1	3169	https://www.ncbi.nlm.nih.gov/gene/?term=3169
FOXA2	FOXA2	forkhead box A2	3170	https://www.ncbi.nlm.nih.gov/gene/?term=3170
FOXA3	FOXA3	forkhead box A3	3171	https://www.ncbi.nlm.nih.gov/gene/?term=3171
FOXD1	FOXD1	forkhead box D1	2297	https://www.ncbi.nlm.nih.gov/gene/?term=2297
FOXI1	FOXI1	forkhead box I1	2299	https://www.ncbi.nlm.nih.gov/gene/?term=2299
FOXL2	FOXL2	forkhead box L2	668	https://www.ncbi.nlm.nih.gov/gene/?term=668
FOXL2NB	FOXL2NB	FOXL2 neighbor	401089	https://www.ncbi.nlm.nih.gov/gene/?term=401089
FOXP2	FOXP2	forkhead box P2	93986	https://www.ncbi.nlm.nih.gov/gene/?term=93986
FOXP3	FOXP3	forkhead box P3	50943	https://www.ncbi.nlm.nih.gov/gene/?term=50943
FPR1	FPR1	formyl peptide receptor 1	2357	https://www.ncbi.nlm.nih.gov/gene/?term=2357
FPR2	FPR2	formyl peptide receptor 2	2358	https://www.ncbi.nlm.nih.gov/gene/?term=2358
FPR3	FPR3	formyl peptide receptor 3	2359	https://www.ncbi.nlm.nih.gov/gene/?term=2359
FREM2	FREM2	FRAS1 related extracellular matrix 2	341640	https://www.ncbi.nlm.nih.gov/gene/?term=341640
FRMPD1	FRMPD1	FERM and PDZ domain containing 1	22844	https://www.ncbi.nlm.nih.gov/gene/?term=22844
FSD1	FSD1	fibronectin type III and SPRY domain containing 1	79187	https://www.ncbi.nlm.nih.gov/gene/?term=79187
FSD1L	FSD1L	fibronectin type III and SPRY domain containing 1 like	83856	https://www.ncbi.nlm.nih.gov/gene/?term=83856
FST	FST	follistatin	10468	https://www.ncbi.nlm.nih.gov/gene/?term=10468
FSTL3	FSTL3	follistatin like 3	10272	https://www.ncbi.nlm.nih.gov/gene/?term=10272
FSTL4	FSTL4	follistatin like 4	23105	https://www.ncbi.nlm.nih.gov/gene/?term=23105
FUT4	FUT4	fucosyltransferase 4	2526	https://www.ncbi.nlm.nih.gov/gene/?term=2526
FXYD6	FXYD6	FXYD domain containing ion transport regulator 6	53826	https://www.ncbi.nlm.nih.gov/gene/?term=53826
FZD9	FZD9	frizzled class receptor 9	8326	https://www.ncbi.nlm.nih.gov/gene/?term=8326
GABBR1	GABBR1	gamma-aminobutyric acid type B receptor subunit 1	2550	https://www.ncbi.nlm.nih.gov/gene/?term=2550
GABBR2	GABBR2	gamma-aminobutyric acid type B receptor subunit 2	9568	https://www.ncbi.nlm.nih.gov/gene/?term=9568
GABRP	GABRP	gamma-aminobutyric acid type A receptor subunit pi	2568	https://www.ncbi.nlm.nih.gov/gene/?term=2568
GAL	GAL	galanin and GMAP prepropeptide	51083	https://www.ncbi.nlm.nih.gov/gene/?term=51083
GAL3ST1	GAL3ST1	galactose-3-O-sulfotransferase 1	9514	https://www.ncbi.nlm.nih.gov/gene/?term=9514
GAL3ST3	GAL3ST3	galactose-3-O-sulfotransferase 3	89792	https://www.ncbi.nlm.nih.gov/gene/?term=89792
GALNT15	GALNT15	polypeptide N-acetylgalactosaminyltransferase 15	117248	https://www.ncbi.nlm.nih.gov/gene/?term=117248
GALNT16	GALNT16	polypeptide N-acetylgalactosaminyltransferase 16	57452	https://www.ncbi.nlm.nih.gov/gene/?term=57452
GALNT5	GALNT5	polypeptide N-acetylgalactosaminyltransferase 5	11227	https://www.ncbi.nlm.nih.gov/gene/?term=11227
GALNT8	GALNT8	polypeptide N-acetylgalactosaminyltransferase 8	26290	https://www.ncbi.nlm.nih.gov/gene/?term=26290
GALNT9	GALNT9	polypeptide N-acetylgalactosaminyltransferase 9	50614	https://www.ncbi.nlm.nih.gov/gene/?term=50614
GAS1	GAS1	growth arrest specific 1	2619	https://www.ncbi.nlm.nih.gov/gene/?term=2619
GAS6	GAS6	growth arrest specific 6	2621	https://www.ncbi.nlm.nih.gov/gene/?term=2621
GATA6	GATA6	GATA binding protein 6	2627	https://www.ncbi.nlm.nih.gov/gene/?term=2627
GBP5	GBP5	guanylate binding protein 5	115362	https://www.ncbi.nlm.nih.gov/gene/?term=115362
GCGR	GCGR	glucagon receptor	2642	https://www.ncbi.nlm.nih.gov/gene/?term=2642
GCKR	GCKR	glucokinase regulator	2646	https://www.ncbi.nlm.nih.gov/gene/?term=2646
GCM1	GCM1	glial cells missing transcription factor 1	8521	https://www.ncbi.nlm.nih.gov/gene/?term=8521
GCNT1	GCNT1	glucosaminyl (N-acetyl) transferase 1	2650	https://www.ncbi.nlm.nih.gov/gene/?term=2650
GCNT3	GCNT3	glucosaminyl (N-acetyl) transferase 3, mucin type	9245	https://www.ncbi.nlm.nih.gov/gene/?term=9245
GDAP1L1	GDAP1L1	ganglioside induced differentiation associated protein 1 like 1	78997	https://www.ncbi.nlm.nih.gov/gene/?term=78997
GDF5	GDF5	growth differentiation factor 5	8200	https://www.ncbi.nlm.nih.gov/gene/?term=8200
GDF6	GDF6	growth differentiation factor 6	392255	https://www.ncbi.nlm.nih.gov/gene/?term=392255
GDPD2	GDPD2	glycerophosphodiester phosphodiesterase domain containing 2	54857	https://www.ncbi.nlm.nih.gov/gene/?term=54857
GEM	GEM	GTP binding protein overexpressed in skeletal muscle	2669	https://www.ncbi.nlm.nih.gov/gene/?term=2669
GFI1	GFI1	growth factor independent 1 transcriptional repressor	2672	https://www.ncbi.nlm.nih.gov/gene/?term=2672
GFI1B	GFI1B	growth factor independent 1B transcriptional repressor	8328	https://www.ncbi.nlm.nih.gov/gene/?term=8328
GFPT2	GFPT2	glutamine-fructose-6-phosphate transaminase 2	9945	https://www.ncbi.nlm.nih.gov/gene/?term=9945
GGH	GGH	gamma-glutamyl hydrolase	8836	https://www.ncbi.nlm.nih.gov/gene/?term=8836
GIPR	GIPR	gastric inhibitory polypeptide receptor	2696	https://www.ncbi.nlm.nih.gov/gene/?term=2696
GJA3	GJA3	gap junction protein alpha 3	2700	https://www.ncbi.nlm.nih.gov/gene/?term=2700
GJB1	GJB1	gap junction protein beta 1	2705	https://www.ncbi.nlm.nih.gov/gene/?term=2705
GJB4	GJB4	gap junction protein beta 4	127534	https://www.ncbi.nlm.nih.gov/gene/?term=127534
GJD3	GJD3	gap junction protein delta 3	125111	https://www.ncbi.nlm.nih.gov/gene/?term=125111
GLB1L3	GLB1L3	galactosidase beta 1 like 3	112937	https://www.ncbi.nlm.nih.gov/gene/?term=112937
GLI2	GLI2	GLI family zinc finger 2	2736	https://www.ncbi.nlm.nih.gov/gene/?term=2736
GLIPR2	GLIPR2	GLI pathogenesis related 2	152007	https://www.ncbi.nlm.nih.gov/gene/?term=152007
GLIS1	GLIS1	GLIS family zinc finger 1	148979	https://www.ncbi.nlm.nih.gov/gene/?term=148979
GLIS3	GLIS3	GLIS family zinc finger 3	169792	https://www.ncbi.nlm.nih.gov/gene/?term=169792
GLT8D2	GLT8D2	glycosyltransferase 8 domain containing 2	83468	https://www.ncbi.nlm.nih.gov/gene/?term=83468
GLTPD2	GLTPD2	glycolipid transfer protein domain containing 2	388323	https://www.ncbi.nlm.nih.gov/gene/?term=388323
GLYATL2	GLYATL2	glycine-N-acyltransferase like 2	219970	https://www.ncbi.nlm.nih.gov/gene/?term=219970
GNA14	GNA14	G protein subunit alpha 14	9630	https://www.ncbi.nlm.nih.gov/gene/?term=9630
GNAO1	GNAO1	G protein subunit alpha o1	2775	https://www.ncbi.nlm.nih.gov/gene/?term=2775
GNAZ	GNAZ	G protein subunit alpha z	2781	https://www.ncbi.nlm.nih.gov/gene/?term=2781
GNB4	GNB4	G protein subunit beta 4	59345	https://www.ncbi.nlm.nih.gov/gene/?term=59345
GNG2	GNG2	G protein subunit gamma 2	54331	https://www.ncbi.nlm.nih.gov/gene/?term=54331
GNG4	GNG4	G protein subunit gamma 4	2786	https://www.ncbi.nlm.nih.gov/gene/?term=2786
GNRH2	GNRH2	gonadotropin releasing hormone 2	2797	https://www.ncbi.nlm.nih.gov/gene/?term=2797
