userId	geneSymbol	geneName	entrezgene	gLink
A4GALT	A4GALT	alpha 1,4-galactosyltransferase (P1PK blood group)	53947	https://www.ncbi.nlm.nih.gov/gene/?term=53947
AACS	AACS	acetoacetyl-CoA synthetase	65985	https://www.ncbi.nlm.nih.gov/gene/?term=65985
AADAT	AADAT	aminoadipate aminotransferase	51166	https://www.ncbi.nlm.nih.gov/gene/?term=51166
AASS	AASS	aminoadipate-semialdehyde synthase	10157	https://www.ncbi.nlm.nih.gov/gene/?term=10157
AATK	AATK	apoptosis associated tyrosine kinase	9625	https://www.ncbi.nlm.nih.gov/gene/?term=9625
ABALON	ABALON	apoptotic BCL2L1-antisense long non-coding RNA	103021294	https://www.ncbi.nlm.nih.gov/gene/?term=103021294
ABAT	ABAT	4-aminobutyrate aminotransferase	18	https://www.ncbi.nlm.nih.gov/gene/?term=18
ABCA1	ABCA1	ATP binding cassette subfamily A member 1	19	https://www.ncbi.nlm.nih.gov/gene/?term=19
ABCA10	ABCA10	ATP binding cassette subfamily A member 10	10349	https://www.ncbi.nlm.nih.gov/gene/?term=10349
ABCA12	ABCA12	ATP binding cassette subfamily A member 12	26154	https://www.ncbi.nlm.nih.gov/gene/?term=26154
ABCA4	ABCA4	ATP binding cassette subfamily A member 4	24	https://www.ncbi.nlm.nih.gov/gene/?term=24
ABCA6	ABCA6	ATP binding cassette subfamily A member 6	23460	https://www.ncbi.nlm.nih.gov/gene/?term=23460
ABCA9	ABCA9	ATP binding cassette subfamily A member 9	10350	https://www.ncbi.nlm.nih.gov/gene/?term=10350
ABCB1	ABCB1	ATP binding cassette subfamily B member 1	5243	https://www.ncbi.nlm.nih.gov/gene/?term=5243
ABCB9	ABCB9	ATP binding cassette subfamily B member 9	23457	https://www.ncbi.nlm.nih.gov/gene/?term=23457
ABCC2	ABCC2	ATP binding cassette subfamily C member 2	1244	https://www.ncbi.nlm.nih.gov/gene/?term=1244
ABCC6	ABCC6	ATP binding cassette subfamily C member 6	368	https://www.ncbi.nlm.nih.gov/gene/?term=368
ABCD1	ABCD1	ATP binding cassette subfamily D member 1	215	https://www.ncbi.nlm.nih.gov/gene/?term=215
ABCG1	ABCG1	ATP binding cassette subfamily G member 1	9619	https://www.ncbi.nlm.nih.gov/gene/?term=9619
ABCG2	ABCG2	ATP binding cassette subfamily G member 2 (JR blood group)	9429	https://www.ncbi.nlm.nih.gov/gene/?term=9429
ABHD11	ABHD11	abhydrolase domain containing 11	83451	https://www.ncbi.nlm.nih.gov/gene/?term=83451
ABHD11-AS1	ABHD11-AS1	ABHD11 antisense RNA 1 (tail to tail)	171022	https://www.ncbi.nlm.nih.gov/gene/?term=171022
ABHD17C	ABHD17C	abhydrolase domain containing 17C, depalmitoylase	58489	https://www.ncbi.nlm.nih.gov/gene/?term=58489
ABHD3	ABHD3	abhydrolase domain containing 3, phospholipase	171586	https://www.ncbi.nlm.nih.gov/gene/?term=171586
ABHD4	ABHD4	abhydrolase domain containing 4, N-acyl phospholipase B	63874	https://www.ncbi.nlm.nih.gov/gene/?term=63874
ABHD6	ABHD6	abhydrolase domain containing 6, acylglycerol lipase	57406	https://www.ncbi.nlm.nih.gov/gene/?term=57406
ABHD8	ABHD8	abhydrolase domain containing 8	79575	https://www.ncbi.nlm.nih.gov/gene/?term=79575
ABI3BP	ABI3BP	ABI family member 3 binding protein	25890	https://www.ncbi.nlm.nih.gov/gene/?term=25890
ABLIM3	ABLIM3	actin binding LIM protein family member 3	22885	https://www.ncbi.nlm.nih.gov/gene/?term=22885
ABO	ABO	ABO, alpha 1-3-N-acetylgalactosaminyltransferase and alpha 1-3-galactosyltransferase	28	https://www.ncbi.nlm.nih.gov/gene/?term=28
ACAD8	ACAD8	acyl-CoA dehydrogenase family member 8	27034	https://www.ncbi.nlm.nih.gov/gene/?term=27034
ACADL	ACADL	acyl-CoA dehydrogenase long chain	33	https://www.ncbi.nlm.nih.gov/gene/?term=33
ACADSB	ACADSB	acyl-CoA dehydrogenase short/branched chain	36	https://www.ncbi.nlm.nih.gov/gene/?term=36
ACER2	ACER2	alkaline ceramidase 2	340485	https://www.ncbi.nlm.nih.gov/gene/?term=340485
ACKR2	ACKR2	atypical chemokine receptor 2	1238	https://www.ncbi.nlm.nih.gov/gene/?term=1238
ACKR3	ACKR3	atypical chemokine receptor 3	57007	https://www.ncbi.nlm.nih.gov/gene/?term=57007
ACLY	ACLY	ATP citrate lyase	47	https://www.ncbi.nlm.nih.gov/gene/?term=47
ACOT1	ACOT1	acyl-CoA thioesterase 1	641371	https://www.ncbi.nlm.nih.gov/gene/?term=641371
ACOT11	ACOT11	acyl-CoA thioesterase 11	26027	https://www.ncbi.nlm.nih.gov/gene/?term=26027
ACOT7	ACOT7	acyl-CoA thioesterase 7	11332	https://www.ncbi.nlm.nih.gov/gene/?term=11332
ACP7	ACP7	acid phosphatase 7, tartrate resistant (putative)	390928	https://www.ncbi.nlm.nih.gov/gene/?term=390928
ACSL4	ACSL4	acyl-CoA synthetase long chain family member 4	2182	https://www.ncbi.nlm.nih.gov/gene/?term=2182
ACSL5	ACSL5	acyl-CoA synthetase long chain family member 5	51703	https://www.ncbi.nlm.nih.gov/gene/?term=51703
ACSS2	ACSS2	acyl-CoA synthetase short chain family member 2	55902	https://www.ncbi.nlm.nih.gov/gene/?term=55902
ACTA2-AS1	ACTA2-AS1	ACTA2 antisense RNA 1	100132116	https://www.ncbi.nlm.nih.gov/gene/?term=100132116
ACTR3B	ACTR3B	actin related protein 3B	57180	https://www.ncbi.nlm.nih.gov/gene/?term=57180
ACTR3C	ACTR3C	actin related protein 3C	653857	https://www.ncbi.nlm.nih.gov/gene/?term=653857
ACTRT3	ACTRT3	actin related protein T3	84517	https://www.ncbi.nlm.nih.gov/gene/?term=84517
ACVR2A	ACVR2A	activin A receptor type 2A	92	https://www.ncbi.nlm.nih.gov/gene/?term=92
ACVRL1	ACVRL1	activin A receptor like type 1	94	https://www.ncbi.nlm.nih.gov/gene/?term=94
ACY3	ACY3	aminoacylase 3	91703	https://www.ncbi.nlm.nih.gov/gene/?term=91703
ADAM15	ADAM15	ADAM metallopeptidase domain 15	8751	https://www.ncbi.nlm.nih.gov/gene/?term=8751
ADAM28	ADAM28	ADAM metallopeptidase domain 28	10863	https://www.ncbi.nlm.nih.gov/gene/?term=10863
ADAM8	ADAM8	ADAM metallopeptidase domain 8	101	https://www.ncbi.nlm.nih.gov/gene/?term=101
ADAMTS1	ADAMTS1	ADAM metallopeptidase with thrombospondin type 1 motif 1	9510	https://www.ncbi.nlm.nih.gov/gene/?term=9510
ADAMTS15	ADAMTS15	ADAM metallopeptidase with thrombospondin type 1 motif 15	170689	https://www.ncbi.nlm.nih.gov/gene/?term=170689
ADAMTS20	ADAMTS20	ADAM metallopeptidase with thrombospondin type 1 motif 20	80070	https://www.ncbi.nlm.nih.gov/gene/?term=80070
ADAMTS3	ADAMTS3	ADAM metallopeptidase with thrombospondin type 1 motif 3	9508	https://www.ncbi.nlm.nih.gov/gene/?term=9508
ADAMTS5	ADAMTS5	ADAM metallopeptidase with thrombospondin type 1 motif 5	11096	https://www.ncbi.nlm.nih.gov/gene/?term=11096
ADAMTS7	ADAMTS7	ADAM metallopeptidase with thrombospondin type 1 motif 7	11173	https://www.ncbi.nlm.nih.gov/gene/?term=11173
ADAMTS9	ADAMTS9	ADAM metallopeptidase with thrombospondin type 1 motif 9	56999	https://www.ncbi.nlm.nih.gov/gene/?term=56999
ADAP1	ADAP1	ArfGAP with dual PH domains 1	11033	https://www.ncbi.nlm.nih.gov/gene/?term=11033
ADAR	ADAR	adenosine deaminase RNA specific	103	https://www.ncbi.nlm.nih.gov/gene/?term=103
ADARB1	ADARB1	adenosine deaminase RNA specific B1	104	https://www.ncbi.nlm.nih.gov/gene/?term=104
ADARB2	ADARB2	adenosine deaminase RNA specific B2 (inactive)	105	https://www.ncbi.nlm.nih.gov/gene/?term=105
ADAT2	ADAT2	adenosine deaminase tRNA specific 2	134637	https://www.ncbi.nlm.nih.gov/gene/?term=134637
ADCK2	ADCK2	aarF domain containing kinase 2	90956	https://www.ncbi.nlm.nih.gov/gene/?term=90956
ADCY10	ADCY10	adenylate cyclase 10	55811	https://www.ncbi.nlm.nih.gov/gene/?term=55811
ADD1	ADD1	adducin 1	118	https://www.ncbi.nlm.nih.gov/gene/?term=118
ADD2	ADD2	adducin 2	119	https://www.ncbi.nlm.nih.gov/gene/?term=119
ADD3	ADD3	adducin 3	120	https://www.ncbi.nlm.nih.gov/gene/?term=120
ADD3-AS1	ADD3-AS1	ADD3 antisense RNA 1	100505933	https://www.ncbi.nlm.nih.gov/gene/?term=100505933
ADGRA3	ADGRA3	adhesion G protein-coupled receptor A3	166647	https://www.ncbi.nlm.nih.gov/gene/?term=166647
ADGRF1	ADGRF1	adhesion G protein-coupled receptor F1	266977	https://www.ncbi.nlm.nih.gov/gene/?term=266977
ADGRF3	ADGRF3	adhesion G protein-coupled receptor F3	165082	https://www.ncbi.nlm.nih.gov/gene/?term=165082
ADGRF4	ADGRF4	adhesion G protein-coupled receptor F4	221393	https://www.ncbi.nlm.nih.gov/gene/?term=221393
ADGRF5	ADGRF5	adhesion G protein-coupled receptor F5	221395	https://www.ncbi.nlm.nih.gov/gene/?term=221395
ADGRG1	ADGRG1	adhesion G protein-coupled receptor G1	9289	https://www.ncbi.nlm.nih.gov/gene/?term=9289
ADGRL1	ADGRL1	adhesion G protein-coupled receptor L1	22859	https://www.ncbi.nlm.nih.gov/gene/?term=22859
ADIRF	ADIRF	adipogenesis regulatory factor	10974	https://www.ncbi.nlm.nih.gov/gene/?term=10974
ADIRF-AS1	ADIRF-AS1	ADIRF antisense RNA 1	100133190	https://www.ncbi.nlm.nih.gov/gene/?term=100133190
ADRA1B	ADRA1B	adrenoceptor alpha 1B	147	https://www.ncbi.nlm.nih.gov/gene/?term=147
ADRB1	ADRB1	adrenoceptor beta 1	153	https://www.ncbi.nlm.nih.gov/gene/?term=153
ADRB2	ADRB2	adrenoceptor beta 2	154	https://www.ncbi.nlm.nih.gov/gene/?term=154
AFAP1	AFAP1	actin filament associated protein 1	60312	https://www.ncbi.nlm.nih.gov/gene/?term=60312
AFAP1L1	AFAP1L1	actin filament associated protein 1 like 1	134265	https://www.ncbi.nlm.nih.gov/gene/?term=134265
AFAP1L2	AFAP1L2	actin filament associated protein 1 like 2	84632	https://www.ncbi.nlm.nih.gov/gene/?term=84632
AFDN	AFDN	afadin, adherens junction formation factor	4301	https://www.ncbi.nlm.nih.gov/gene/?term=4301
AFF1	AFF1	ALF transcription elongation factor 1	4299	https://www.ncbi.nlm.nih.gov/gene/?term=4299
AGA	AGA	aspartylglucosaminidase	175	https://www.ncbi.nlm.nih.gov/gene/?term=175
AGAP1	AGAP1	ArfGAP with GTPase domain, ankyrin repeat and PH domain 1	116987	https://www.ncbi.nlm.nih.gov/gene/?term=116987
AGAP1-IT1	AGAP1-IT1	AGAP1 intronic transcript 1	100506749	https://www.ncbi.nlm.nih.gov/gene/?term=100506749
AGAP10P	AGAP10P	ArfGAP with GTPase domain, ankyrin repeat and PH domain 10, pseudogene	653234	https://www.ncbi.nlm.nih.gov/gene/?term=653234
AGAP11	AGAP11	ArfGAP with GTPase domain, ankyrin repeat and PH domain 11	119385	https://www.ncbi.nlm.nih.gov/gene/?term=119385
AGAP7P	AGAP7P	ArfGAP with GTPase domain, ankyrin repeat and PH domain 7, pseudogene	653268	https://www.ncbi.nlm.nih.gov/gene/?term=653268
AGBL1	AGBL1	AGBL carboxypeptidase 1	123624	https://www.ncbi.nlm.nih.gov/gene/?term=123624
AGFG2	AGFG2	ArfGAP with FG repeats 2	3268	https://www.ncbi.nlm.nih.gov/gene/?term=3268
AGGF1P1	AGGF1P1	angiogenic factor with G-patch and FHA domains 1 pseudogene 1	100132380	https://www.ncbi.nlm.nih.gov/gene/?term=100132380
AGGF1P2	AGGF1P2	angiogenic factor with G-patch and FHA domains 1 pseudogene 2	644435	https://www.ncbi.nlm.nih.gov/gene/?term=644435
AGKP1	AGKP1	AGK pseudogene 1	359793	https://www.ncbi.nlm.nih.gov/gene/?term=359793
AGO1	AGO1	argonaute RISC component 1	26523	https://www.ncbi.nlm.nih.gov/gene/?term=26523
AGPAT1	AGPAT1	1-acylglycerol-3-phosphate O-acyltransferase 1	10554	https://www.ncbi.nlm.nih.gov/gene/?term=10554
AGPAT5	AGPAT5	1-acylglycerol-3-phosphate O-acyltransferase 5	55326	https://www.ncbi.nlm.nih.gov/gene/?term=55326
AGR2	AGR2	anterior gradient 2, protein disulphide isomerase family member	10551	https://www.ncbi.nlm.nih.gov/gene/?term=10551
AHI1	AHI1	Abelson helper integration site 1	54806	https://www.ncbi.nlm.nih.gov/gene/?term=54806
AHNAK2	AHNAK2	AHNAK nucleoprotein 2	113146	https://www.ncbi.nlm.nih.gov/gene/?term=113146
AHRR	AHRR	aryl hydrocarbon receptor repressor	57491	https://www.ncbi.nlm.nih.gov/gene/?term=57491
AIF1L	AIF1L	allograft inflammatory factor 1 like	83543	https://www.ncbi.nlm.nih.gov/gene/?term=83543
AIFM3	AIFM3	apoptosis inducing factor mitochondria associated 3	150209	https://www.ncbi.nlm.nih.gov/gene/?term=150209
AJUBA	AJUBA	ajuba LIM protein	84962	https://www.ncbi.nlm.nih.gov/gene/?term=84962
AK3P3	AK3P3	AK3 pseudogene 3	100419075	https://www.ncbi.nlm.nih.gov/gene/?term=100419075
AK4	AK4	adenylate kinase 4	205	https://www.ncbi.nlm.nih.gov/gene/?term=205
AK4P3	AK4P3	adenylate kinase 4 pseudogene 3	645619	https://www.ncbi.nlm.nih.gov/gene/?term=645619
AK5	AK5	adenylate kinase 5	26289	https://www.ncbi.nlm.nih.gov/gene/?term=26289
AKAP5	AKAP5	A-kinase anchoring protein 5	9495	https://www.ncbi.nlm.nih.gov/gene/?term=9495
AKNAD1	AKNAD1	AKNA domain containing 1	254268	https://www.ncbi.nlm.nih.gov/gene/?term=254268
AKR1B1	AKR1B1	aldo-keto reductase family 1 member B	231	https://www.ncbi.nlm.nih.gov/gene/?term=231
AKR1C1	AKR1C1	aldo-keto reductase family 1 member C1	1645	https://www.ncbi.nlm.nih.gov/gene/?term=1645
AKR1C2	AKR1C2	aldo-keto reductase family 1 member C2	1646	https://www.ncbi.nlm.nih.gov/gene/?term=1646
AKR1C3	AKR1C3	aldo-keto reductase family 1 member C3	8644	https://www.ncbi.nlm.nih.gov/gene/?term=8644
AKR1E2	AKR1E2	aldo-keto reductase family 1 member E2	83592	https://www.ncbi.nlm.nih.gov/gene/?term=83592
AKTIP	AKTIP	AKT interacting protein	64400	https://www.ncbi.nlm.nih.gov/gene/?term=64400
ALCAM	ALCAM	activated leukocyte cell adhesion molecule	214	https://www.ncbi.nlm.nih.gov/gene/?term=214
ALDH1A1	ALDH1A1	aldehyde dehydrogenase 1 family member A1	216	https://www.ncbi.nlm.nih.gov/gene/?term=216
ALDH1A2	ALDH1A2	aldehyde dehydrogenase 1 family member A2	8854	https://www.ncbi.nlm.nih.gov/gene/?term=8854
ALDH1A3	ALDH1A3	aldehyde dehydrogenase 1 family member A3	220	https://www.ncbi.nlm.nih.gov/gene/?term=220
ALDH1L2	ALDH1L2	aldehyde dehydrogenase 1 family member L2	160428	https://www.ncbi.nlm.nih.gov/gene/?term=160428
ALDH2	ALDH2	aldehyde dehydrogenase 2 family member	217	https://www.ncbi.nlm.nih.gov/gene/?term=217
ALDH3B2	ALDH3B2	aldehyde dehydrogenase 3 family member B2	222	https://www.ncbi.nlm.nih.gov/gene/?term=222
ALDH5A1	ALDH5A1	aldehyde dehydrogenase 5 family member A1	7915	https://www.ncbi.nlm.nih.gov/gene/?term=7915
ALDH7A1	ALDH7A1	aldehyde dehydrogenase 7 family member A1	501	https://www.ncbi.nlm.nih.gov/gene/?term=501
ALDH7A1P1	ALDH7A1P1	aldehyde dehydrogenase 7 family member A1 pseudogene 1	541	https://www.ncbi.nlm.nih.gov/gene/?term=541
ALDOC	ALDOC	aldolase, fructose-bisphosphate C	230	https://www.ncbi.nlm.nih.gov/gene/?term=230
ALG14	ALG14	ALG14 UDP-N-acetylglucosaminyltransferase subunit	199857	https://www.ncbi.nlm.nih.gov/gene/?term=199857
ALG9	ALG9	ALG9 alpha-1,2-mannosyltransferase	79796	https://www.ncbi.nlm.nih.gov/gene/?term=79796
ALKBH8	ALKBH8	alkB homolog 8, tRNA methyltransferase	91801	https://www.ncbi.nlm.nih.gov/gene/?term=91801
ALMS1-IT1	ALMS1-IT1	ALMS1 intronic transcript 1	100874291	https://www.ncbi.nlm.nih.gov/gene/?term=100874291
ALOX12	ALOX12	arachidonate 12-lipoxygenase, 12S type	239	https://www.ncbi.nlm.nih.gov/gene/?term=239
ALOX5	ALOX5	arachidonate 5-lipoxygenase	240	https://www.ncbi.nlm.nih.gov/gene/?term=240
ALOX5AP	ALOX5AP	arachidonate 5-lipoxygenase activating protein	241	https://www.ncbi.nlm.nih.gov/gene/?term=241
ALOXE3	ALOXE3	arachidonate lipoxygenase 3	59344	https://www.ncbi.nlm.nih.gov/gene/?term=59344
ALPK2	ALPK2	alpha kinase 2	115701	https://www.ncbi.nlm.nih.gov/gene/?term=115701
ALPL	ALPL	alkaline phosphatase, biomineralization associated	249	https://www.ncbi.nlm.nih.gov/gene/?term=249
ALX1	ALX1	ALX homeobox 1	8092	https://www.ncbi.nlm.nih.gov/gene/?term=8092
ALX4	ALX4	ALX homeobox 4	60529	https://www.ncbi.nlm.nih.gov/gene/?term=60529
AMDHD2	AMDHD2	amidohydrolase domain containing 2	51005	https://www.ncbi.nlm.nih.gov/gene/?term=51005
AMIGO2	AMIGO2	adhesion molecule with Ig like domain 2	347902	https://www.ncbi.nlm.nih.gov/gene/?term=347902
AMN1	AMN1	antagonist of mitotic exit network 1 homolog	196394	https://www.ncbi.nlm.nih.gov/gene/?term=196394
AMOTL1	AMOTL1	angiomotin like 1	154810	https://www.ncbi.nlm.nih.gov/gene/?term=154810
AMPD3	AMPD3	adenosine monophosphate deaminase 3	272	https://www.ncbi.nlm.nih.gov/gene/?term=272
AMZ1	AMZ1	archaelysin family metallopeptidase 1	155185	https://www.ncbi.nlm.nih.gov/gene/?term=155185
ANAPC16	ANAPC16	anaphase promoting complex subunit 16	119504	https://www.ncbi.nlm.nih.gov/gene/?term=119504
ANGEL1	ANGEL1	angel homolog 1	23357	https://www.ncbi.nlm.nih.gov/gene/?term=23357
ANGPTL4	ANGPTL4	angiopoietin like 4	51129	https://www.ncbi.nlm.nih.gov/gene/?term=51129
ANGPTL6	ANGPTL6	angiopoietin like 6	83854	https://www.ncbi.nlm.nih.gov/gene/?term=83854
ANK1	ANK1	ankyrin 1	286	https://www.ncbi.nlm.nih.gov/gene/?term=286
ANK3	ANK3	ankyrin 3	288	https://www.ncbi.nlm.nih.gov/gene/?term=288
ANKAR	ANKAR	ankyrin and armadillo repeat containing	150709	https://www.ncbi.nlm.nih.gov/gene/?term=150709
ANKEF1	ANKEF1	ankyrin repeat and EF-hand domain containing 1	63926	https://www.ncbi.nlm.nih.gov/gene/?term=63926
ANKFN1	ANKFN1	ankyrin repeat and fibronectin type III domain containing 1	162282	https://www.ncbi.nlm.nih.gov/gene/?term=162282
ANKHD1-EIF4EBP3	ANKHD1-EIF4EBP3	ANKHD1-EIF4EBP3 readthrough	404734	https://www.ncbi.nlm.nih.gov/gene/?term=404734
ANKRD1	ANKRD1	ankyrin repeat domain 1	27063	https://www.ncbi.nlm.nih.gov/gene/?term=27063
ANKRD10	ANKRD10	ankyrin repeat domain 10	55608	https://www.ncbi.nlm.nih.gov/gene/?term=55608
ANKRD10-IT1	ANKRD10-IT1	ANKRD10 intronic transcript 1	100505494	https://www.ncbi.nlm.nih.gov/gene/?term=100505494
ANKRD13B	ANKRD13B	ankyrin repeat domain 13B	124930	https://www.ncbi.nlm.nih.gov/gene/?term=124930
ANKRD18CP	ANKRD18CP	ankyrin repeat domain 18C, pseudogene	101926917	https://www.ncbi.nlm.nih.gov/gene/?term=101926917
ANKRD20A1	ANKRD20A1	ankyrin repeat domain 20 family member A1	84210	https://www.ncbi.nlm.nih.gov/gene/?term=84210
ANKRD20A11P	ANKRD20A11P	ankyrin repeat domain 20 family member A11, pseudogene	391267	https://www.ncbi.nlm.nih.gov/gene/?term=391267
ANKRD26P4	ANKRD26P4	ankyrin repeat domain 26 pseudogene 4	100873882	https://www.ncbi.nlm.nih.gov/gene/?term=100873882
ANKRD30B	ANKRD30B	ankyrin repeat domain 30B	374860	https://www.ncbi.nlm.nih.gov/gene/?term=374860
ANKRD30BP1	ANKRD30BP1	ankyrin repeat domain 30B pseudogene 1	642460	https://www.ncbi.nlm.nih.gov/gene/?term=642460
ANKRD33B	ANKRD33B	ankyrin repeat domain 33B	651746	https://www.ncbi.nlm.nih.gov/gene/?term=651746
ANKRD35	ANKRD35	ankyrin repeat domain 35	148741	https://www.ncbi.nlm.nih.gov/gene/?term=148741
ANKRD37	ANKRD37	ankyrin repeat domain 37	353322	https://www.ncbi.nlm.nih.gov/gene/?term=353322
ANKRD50	ANKRD50	ankyrin repeat domain containing 50	57182	https://www.ncbi.nlm.nih.gov/gene/?term=57182
ANKRD52	ANKRD52	ankyrin repeat domain 52	283373	https://www.ncbi.nlm.nih.gov/gene/?term=283373
ANKRD65	ANKRD65	ankyrin repeat domain 65	441869	https://www.ncbi.nlm.nih.gov/gene/?term=441869
ANKS6	ANKS6	ankyrin repeat and sterile alpha motif domain containing 6	203286	https://www.ncbi.nlm.nih.gov/gene/?term=203286
ANO1	ANO1	anoctamin 1	55107	https://www.ncbi.nlm.nih.gov/gene/?term=55107
ANO3	ANO3	anoctamin 3	63982	https://www.ncbi.nlm.nih.gov/gene/?term=63982
ANO4	ANO4	anoctamin 4	121601	https://www.ncbi.nlm.nih.gov/gene/?term=121601
ANO5	ANO5	anoctamin 5	203859	https://www.ncbi.nlm.nih.gov/gene/?term=203859
ANO8	ANO8	anoctamin 8	57719	https://www.ncbi.nlm.nih.gov/gene/?term=57719
ANO9	ANO9	anoctamin 9	338440	https://www.ncbi.nlm.nih.gov/gene/?term=338440
ANOS1	ANOS1	anosmin 1	3730	https://www.ncbi.nlm.nih.gov/gene/?term=3730
ANOS2P	ANOS2P	anosmin 2, pseudogene	3734	https://www.ncbi.nlm.nih.gov/gene/?term=3734
ANPEP	ANPEP	alanyl aminopeptidase, membrane	290	https://www.ncbi.nlm.nih.gov/gene/?term=290
ANXA10	ANXA10	annexin A10	11199	https://www.ncbi.nlm.nih.gov/gene/?term=11199
ANXA9	ANXA9	annexin A9	8416	https://www.ncbi.nlm.nih.gov/gene/?term=8416
AP1M2	AP1M2	adaptor related protein complex 1 subunit mu 2	10053	https://www.ncbi.nlm.nih.gov/gene/?term=10053
AP1S2	AP1S2	adaptor related protein complex 1 subunit sigma 2	8905	https://www.ncbi.nlm.nih.gov/gene/?term=8905
AP1S3	AP1S3	adaptor related protein complex 1 subunit sigma 3	130340	https://www.ncbi.nlm.nih.gov/gene/?term=130340
AP2A2	AP2A2	adaptor related protein complex 2 subunit alpha 2	161	https://www.ncbi.nlm.nih.gov/gene/?term=161
AP3B2	AP3B2	adaptor related protein complex 3 subunit beta 2	8120	https://www.ncbi.nlm.nih.gov/gene/?term=8120
AP5Z1	AP5Z1	adaptor related protein complex 5 subunit zeta 1	9907	https://www.ncbi.nlm.nih.gov/gene/?term=9907
APBA2	APBA2	amyloid beta precursor protein binding family A member 2	321	https://www.ncbi.nlm.nih.gov/gene/?term=321
APBB1IP	APBB1IP	amyloid beta precursor protein binding family B member 1 interacting protein	54518	https://www.ncbi.nlm.nih.gov/gene/?term=54518
API5P1	API5P1	apoptosis inhibitor 5 pseudogene 1	642812	https://www.ncbi.nlm.nih.gov/gene/?term=642812
APOB	APOB	apolipoprotein B	338	https://www.ncbi.nlm.nih.gov/gene/?term=338
APOBEC3F	APOBEC3F	apolipoprotein B mRNA editing enzyme catalytic subunit 3F	200316	https://www.ncbi.nlm.nih.gov/gene/?term=200316
APOBEC3G	APOBEC3G	apolipoprotein B mRNA editing enzyme catalytic subunit 3G	60489	https://www.ncbi.nlm.nih.gov/gene/?term=60489
APOL1	APOL1	apolipoprotein L1	8542	https://www.ncbi.nlm.nih.gov/gene/?term=8542
APOL2	APOL2	apolipoprotein L2	23780	https://www.ncbi.nlm.nih.gov/gene/?term=23780
APOL6	APOL6	apolipoprotein L6	80830	https://www.ncbi.nlm.nih.gov/gene/?term=80830
AQP11	AQP11	aquaporin 11	282679	https://www.ncbi.nlm.nih.gov/gene/?term=282679
AQP3	AQP3	aquaporin 3 (Gill blood group)	360	https://www.ncbi.nlm.nih.gov/gene/?term=360
ARC	ARC	activity regulated cytoskeleton associated protein	23237	https://www.ncbi.nlm.nih.gov/gene/?term=23237
AREG	AREG	amphiregulin	374	https://www.ncbi.nlm.nih.gov/gene/?term=374
ARFGEF2	ARFGEF2	ADP ribosylation factor guanine nucleotide exchange factor 2	10564	https://www.ncbi.nlm.nih.gov/gene/?term=10564
ARG2	ARG2	arginase 2	384	https://www.ncbi.nlm.nih.gov/gene/?term=384
ARHGAP17	ARHGAP17	Rho GTPase activating protein 17	55114	https://www.ncbi.nlm.nih.gov/gene/?term=55114
ARHGAP19	ARHGAP19	Rho GTPase activating protein 19	84986	https://www.ncbi.nlm.nih.gov/gene/?term=84986
ARHGAP20	ARHGAP20	Rho GTPase activating protein 20	57569	https://www.ncbi.nlm.nih.gov/gene/?term=57569
ARHGAP22	ARHGAP22	Rho GTPase activating protein 22	58504	https://www.ncbi.nlm.nih.gov/gene/?term=58504
ARHGAP23P1	ARHGAP23P1	Rho GTPase activating protein 23 pseudogene 1	102577425	https://www.ncbi.nlm.nih.gov/gene/?term=102577425
ARHGAP29	ARHGAP29	Rho GTPase activating protein 29	9411	https://www.ncbi.nlm.nih.gov/gene/?term=9411
ARHGAP30	ARHGAP30	Rho GTPase activating protein 30	257106	https://www.ncbi.nlm.nih.gov/gene/?term=257106
ARHGAP31	ARHGAP31	Rho GTPase activating protein 31	57514	https://www.ncbi.nlm.nih.gov/gene/?term=57514
ARHGAP32	ARHGAP32	Rho GTPase activating protein 32	9743	https://www.ncbi.nlm.nih.gov/gene/?term=9743
ARHGAP45	ARHGAP45	Rho GTPase activating protein 45	23526	https://www.ncbi.nlm.nih.gov/gene/?term=23526
ARHGAP5-AS1	ARHGAP5-AS1	ARHGAP5 antisense RNA 1 (head to head)	84837	https://www.ncbi.nlm.nih.gov/gene/?term=84837
ARHGAP6	ARHGAP6	Rho GTPase activating protein 6	395	https://www.ncbi.nlm.nih.gov/gene/?term=395
ARHGAP8	ARHGAP8	Rho GTPase activating protein 8	23779	https://www.ncbi.nlm.nih.gov/gene/?term=23779
ARHGDIB	ARHGDIB	Rho GDP dissociation inhibitor beta	397	https://www.ncbi.nlm.nih.gov/gene/?term=397
ARHGEF10L	ARHGEF10L	Rho guanine nucleotide exchange factor 10 like	55160	https://www.ncbi.nlm.nih.gov/gene/?term=55160
ARHGEF12	ARHGEF12	Rho guanine nucleotide exchange factor 12	23365	https://www.ncbi.nlm.nih.gov/gene/?term=23365
ARHGEF17	ARHGEF17	Rho guanine nucleotide exchange factor 17	9828	https://www.ncbi.nlm.nih.gov/gene/?term=9828
ARHGEF2	ARHGEF2	Rho/Rac guanine nucleotide exchange factor 2	9181	https://www.ncbi.nlm.nih.gov/gene/?term=9181
ARHGEF37	ARHGEF37	Rho guanine nucleotide exchange factor 37	389337	https://www.ncbi.nlm.nih.gov/gene/?term=389337
ARHGEF4	ARHGEF4	Rho guanine nucleotide exchange factor 4	50649	https://www.ncbi.nlm.nih.gov/gene/?term=50649
