NAME	TITLE	SCORE	
NOSIP		8.116295E-5	
A2M-AS1		8.112786E-5	
TNFRSF12A		8.1091835E-5	
TMEM241		8.1048194E-5	
DCLK1		8.0886726E-5	
CGGBP1		8.0745354E-5	
VTI1B		8.054877E-5	
TRIM14		8.05412E-5	
AHCYL2		8.051719E-5	
XRCC6		8.0514365E-5	
CLASP2		8.049886E-5	
HNRNPC		8.045109E-5	
PAFAH1B1		8.0443555E-5	
ZBTB38		8.017195E-5	
ANKRD33B		8.005414E-5	
ENSG00000204771		8.0020625E-5	
RP11-248J18.2		7.9974285E-5	
NDUFS7		7.996603E-5	
AC027119.1		7.991176E-5	
ZNF141		7.966588E-5	
ALDH16A1		7.9528465E-5	
LHX2		7.951411E-5	
GLTSCR2		7.951008E-5	
RP11-367J11.3		7.944341E-5	
ZNF441		7.9441634E-5	
DIRC2		7.9325735E-5	
ELP5		7.922108E-5	
ANP32A		7.919724E-5	
C19orf68		7.91839E-5	
MTPAP		7.9136706E-5	
DNTT		7.901754E-5	
COX19		7.901567E-5	
CLTCL1		7.882071E-5	
NKIRAS2		7.880028E-5	
NRBP1		7.866606E-5	
PDSS1		7.8647914E-5	
RP11-379H18.1		7.86207E-5	
SMAD2		7.861393E-5	
NDUFA6		7.848862E-5	
ENSG00000230195		7.8484954E-5	
ARL5B		7.847083E-5	
PAF1		7.8407575E-5	
PHB		7.8348145E-5	
CCDC94		7.8208315E-5	
RP11-536C10.12		7.81287E-5	
TBRG4		7.802748E-5	
TGFBRAP1		7.7988356E-5	
USP48		7.795636E-5	
CTC-296K1.3		7.793638E-5	
RPL26		7.792691E-5	
KPNA2		7.7793105E-5	
ZNF204P		7.752817E-5	
MOCS1		7.7494304E-5	
ATP6AP2		7.7431374E-5	
AKAP17A		7.7415345E-5	
MYPOP		7.734095E-5	
ATP6AP1		7.729272E-5	
PDCD5P1		7.727972E-5	
TMEM86B		7.7194316E-5	
CAPN1		7.713569E-5	
DFNA5		7.66173E-5	
CHMP2A		7.660284E-5	
PWWP2B		7.645915E-5	
ATP6V1B1		7.6449585E-5	
RP11-25K19.1		7.644816E-5	
ZNF205		7.6385426E-5	
PPIB		7.6371056E-5	
ZNF793-AS1		7.63263E-5	
RP1-225E12.2		7.612102E-5	
KTI12		7.6025106E-5	
NUP50		7.584595E-5	
ATG2A		7.581634E-5	
RPS13		7.58157E-5	
CTD-3025N20.3		7.566974E-5	
RPL7P59		7.560767E-5	
SLC10A3		7.547679E-5	
PDCD1LG2		7.535708E-5	
AC004449.6		7.52829E-5	
HLA-T		7.526678E-5	
RP11-390K5.1		7.518954E-5	
TAGAP		7.504892E-5	
FBXL14		7.4987234E-5	
IL6		7.497647E-5	
CTD-2331H12.5		7.496949E-5	
MAP2K2		7.489704E-5	
AC091729.9		7.4876254E-5	
RP11-475O6.1		7.48528E-5	
RGL1		7.470302E-5	
CSNK1D		7.460376E-5	
RP11-473M20.5		7.441909E-5	
RARS		7.426553E-5	
FASN		7.425867E-5	
ZKSCAN4		7.419452E-5	
RP11-325P15.2		7.412897E-5	
FOS		7.410618E-5	
AAED1		7.4011026E-5	
CTD-2647E9.1		7.3866206E-5	
ANAPC11		7.3856034E-5	
SARNP		7.382169E-5	
CTSE		7.374054E-5	
PNPLA2		7.354635E-5	
SCFD2		7.354625E-5	
SSSCA1		7.354481E-5	
RP11-572M11.4		7.3541756E-5	
SCAND1		7.352318E-5	
TMEM129		7.3494535E-5	
MTRNR2L10		7.348769E-5	
ELOVL6		7.347021E-5	
YIPF2		7.344574E-5	
KIAA0232		7.3368195E-5	
RNF135		7.32994E-5	
ZCCHC10		7.32879E-5	
LIMS2		7.326371E-5	
IGSF22		7.322332E-5	
COMMD9		7.306061E-5	
HOXA1		7.301812E-5	
ATG14		7.3006486E-5	
ZNF442		7.298265E-5	
RP5-884G6.2		7.2893214E-5	
CHKA		7.2879455E-5	
ARHGDIB		7.287603E-5	
PKN2-AS1		7.279339E-5	
TP53		7.27006E-5	
RPS5		7.269062E-5	
TOX		7.2403076E-5	
BBS2		7.232172E-5	
VPS4A		7.224994E-5	
TRAPPC2B		7.217158E-5	
MRPL39		7.20653E-5	
PIGL		7.206337E-5	
ZNF721		7.204621E-5	
TNFRSF19		7.195792E-5	
MB21D2		7.192239E-5	
ENSG00000177764		7.182409E-5	
CHCHD4		7.1802424E-5	
TATDN2P2		7.178684E-5	
WBSCR28		7.1750714E-5	
RP11-204L24.2		7.173729E-5	
RPS6KA6		7.165529E-5	
YARS2		7.1636714E-5	
FDPSP5		7.140025E-5	
RP11-1070N10.5		7.131144E-5	
NIFK		7.1174276E-5	
MRTO4		7.112582E-5	
CDV3		7.1114904E-5	
ATOH8		7.087875E-5	
ROMO1		7.078986E-5	
AP006621.5		7.07614E-5	
ENSG00000204957		7.073608E-5	
ZNF264		7.064605E-5	
RNF169		7.064569E-5	
SNX33		7.0586124E-5	
VAC14-AS1		7.055672E-5	
MT-RNR1		7.0544185E-5	
AC022210.2		7.0535185E-5	
RP11-307L14.1		7.045748E-5	
RP11-162A12.2		7.034623E-5	
DDT		7.0336864E-5	
MAB21L3		7.027186E-5	
MIOS		7.023674E-5	
MIR137HG		7.021244E-5	
ERICH5		7.01312E-5	
TSFM		7.004905E-5	
AP4E1		7.002069E-5	
NIPAL2		6.988008E-5	
ENOX1		6.9840346E-5	
BCL2L1		6.974691E-5	
LAMP1		6.9727634E-5	
BEST4		6.96972E-5	
GSTT2B		6.959953E-5	
PIGU		6.9592774E-5	
ARL6IP1		6.952093E-5	
ZDHHC4		6.94058E-5	
KCNT2		6.939757E-5	
GPR37L1		6.936406E-5	
UBTD2		6.935323E-5	
MRPL16		6.92473E-5	
SIDT1		6.9193964E-5	
SNX4		6.919111E-5	
ZNF322P1		6.906275E-5	
BRWD1		6.905549E-5	
RP11-16F15.2		6.90099E-5	
HTRA3		6.8941146E-5	
HINT1		6.890962E-5	
CTD-2066L21.3		6.877478E-5	
MSH2		6.8760266E-5	
TRAPPC2L		6.8757014E-5	
GATC		6.874211E-5	
RXRB		6.870894E-5	
ITIH2		6.867093E-5	
ORMDL3		6.863495E-5	
STT3A		6.8549096E-5	
DCUN1D3		6.853727E-5	
RP11-388C12.8		6.8458976E-5	
PORCN		6.8440655E-5	
INTS8		6.842547E-5	
RBFA		6.839158E-5	
RPS6KA4		6.839037E-5	
FMNL2		6.834655E-5	
MYL12BP2		6.83204E-5	
RAB1A		6.828886E-5	
TBL3		6.827099E-5	
TBCC		6.813427E-5	
RCAN2		6.806548E-5	
RP11-415F23.2		6.800289E-5	
MMP25		6.7995104E-5	
RP11-265N7.1		6.778447E-5	
NUDT1		6.759487E-5	
RAET1E		6.755149E-5	
CD33		6.753431E-5	
RP11-420J11.1		6.751141E-5	
TIAF1		6.7420304E-5	
CH17-12M21.1		6.729287E-5	
AK3P3		6.7271925E-5	
STAT3		6.725852E-5	
RRAS2		6.714158E-5	
RAB42		6.7104294E-5	
OAS2		6.702869E-5	
NPM1P34		6.701918E-5	
ZNF777		6.681717E-5	
PPP1R3F		6.6796296E-5	
SIK1		6.6780936E-5	
SPIDR		6.677612E-5	
ATP5G2		6.671018E-5	
CTD-2162K18.4		6.670101E-5	
IL24		6.6647335E-5	
ENSG00000268927		6.662915E-5	
RP11-284F21.10		6.661833E-5	
TMSB15B		6.6510984E-5	
AK4		6.63842E-5	
B4GALT7		6.6375396E-5	
HIPK4		6.636462E-5	
RP11-962G15.1		6.633433E-5	
HIST1H2AG		6.620975E-5	
KCNK1		6.619888E-5	
KIAA1683		6.619502E-5	
ADAM15		6.611778E-5	
UNC79		6.599184E-5	
MOAP1		6.5982786E-5	
NFKBIB		6.597055E-5	
SIAE		6.5964734E-5	
PPIF		6.587253E-5	
GMPS		6.580685E-5	
SNORD3A		6.579151E-5	
PPP1CC		6.576708E-5	
GLB1		6.561033E-5	
ETNK2		6.559204E-5	
WDR18		6.558265E-5	
NTN1		6.554928E-5	
CES2		6.551232E-5	
TMEM182		6.543787E-5	
MAP3K7CL		6.531426E-5	
NR2F2		6.519029E-5	
MED15		6.51473E-5	
SAMM50		6.497999E-5	
RP5-882O7.1		6.488152E-5	
RP11-524O1.4		6.482079E-5	
UTRN		6.474258E-5	
ZBTB9		6.4693595E-5	
CCDC61		6.4658794E-5	
TARS		6.462426E-5	
CES3		6.459068E-5	
ESRRA		6.453505E-5	
EIF1AX		6.448349E-5	
ADGRG6		6.445217E-5	
PRDM2		6.44283E-5	
TOMM70		6.440461E-5	
SERPINI1		6.4385604E-5	
ADAT1		6.434714E-5	
GMPR2		6.433114E-5	
DYNC1I2		6.426228E-5	
TUBA1A		6.422265E-5	
TXN		6.4077576E-5	
TJP1		6.387962E-5	
SMIM12		6.380649E-5	
RCL1		6.377016E-5	
ITPRIPL2		6.3733285E-5	
CTSW		6.362548E-5	
RPL12		6.359641E-5	
HSPA8P16		6.357056E-5	
AC096670.3		6.356015E-5	
PLEKHJ1		6.354175E-5	
RPL23AP37		6.3516774E-5	
ERI2		6.348856E-5	
AHNAK		6.3413485E-5	
DNAJA3		6.324046E-5	
LRRC41		6.322357E-5	
ACTG1P9		6.3159045E-5	
PODXL		6.3149884E-5	
UBAC2		6.3121784E-5	
TAF10		6.306313E-5	
ARL6IP1P3		6.305759E-5	
RP11-175B9.2		6.303743E-5	
AC005740.4		6.287562E-5	
SAP130		6.278539E-5	
C3orf33		6.2781844E-5	
JCHAIN		6.2633146E-5	
KRT19		6.260351E-5	
ICAM1		6.254374E-5	
CDK12		6.249648E-5	
RP11-91J19.3		6.244438E-5	
TIMM10B		6.244328E-5	
IMPDH1		6.23718E-5	
CHST12		6.235744E-5	
KCNMB3		6.235109E-5	
UEVLD		6.23231E-5	
TAF7		6.221747E-5	
RARRES2		6.212042E-5	
FXYD5		6.2110106E-5	
TMEM141		6.2058156E-5	
ZNF23		6.205608E-5	
ILDR1		6.2017E-5	
RP11-1038A11.1		6.2016115E-5	
AKAP5		6.192201E-5	
RP4-758J18.2		6.191473E-5	
RP3-375P9.2		6.19134E-5	
RUNX2		6.18703E-5	
CCDC90B		6.182404E-5	
NCOA2		6.180348E-5	
VAC14		6.174479E-5	
RRAS		6.174221E-5	
ENSG00000268340		6.1722545E-5	
RNF114		6.1675426E-5	
NUDCD3		6.167498E-5	
TMC3-AS1		6.1564046E-5	
NAT2		6.152557E-5	
ACTR2		6.14878E-5	
ZBTB4		6.145489E-5	
SSR4P1		6.1413506E-5	
OPTN		6.136972E-5	
PDX1		6.13662E-5	
PI4KA		6.135727E-5	
FOXJ2		6.128557E-5	
MFSD11		6.124536E-5	
SNAP47		6.122918E-5	
SNHG6		6.1185485E-5	
ERCC5		6.1147904E-5	
CCDC154		6.111972E-5	
STXBP2		6.105724E-5	
TMEM9		6.098673E-5	
NDUFB4		6.0967024E-5	
SLC41A3		6.095394E-5	
KRT18P5		6.0869297E-5	
ZNF790-AS1		6.0785762E-5	
EPB41L4A		6.0713566E-5	
KLHDC4		6.0690225E-5	
C6orf136		6.0689144E-5	
TMEM94		6.0654795E-5	
CC2D1B		6.0623737E-5	
ENSG00000184825		6.0600803E-5	
LINC01165		6.056119E-5	
COQ6		6.055754E-5	
NUP153		6.0470597E-5	
CASP4		6.0413655E-5	
ZNF516		6.0316695E-5	
ETFA		6.0151626E-5	
EIF2S1		6.0150334E-5	
TBX2-AS1		6.0145816E-5	
NME2		6.011909E-5	
PYROXD2		6.010339E-5	
TUFM		6.009779E-5	
TRPM3		6.0058333E-5	
RP11-778J16.2		6.0041377E-5	
ALG9		6.0004077E-5	
ZHX1		5.997043E-5	
NOP58		5.9861184E-5	
IPO5		5.9752907E-5	
EFCAB2		5.9710896E-5	
DPH3		5.9707367E-5	
DDX3X		5.943764E-5	
LYRM5		5.938493E-5	
ARMT1		5.928133E-5	
LGALS3BP		5.916782E-5	
WDR63		5.9144288E-5	
SRR		5.912751E-5	
CAMKK1		5.905297E-5	
H3F3BP1		5.9036214E-5	
ENSG00000255090		5.901897E-5	
HOXA10-HOXA9		5.9006386E-5	
NPC1		5.896318E-5	
UQCC3		5.8904017E-5	
CDK16		5.8884925E-5	
TMEM183A		5.8861682E-5	
CCDC137		5.881118E-5	
EIF3I		5.872246E-5	
NUCKS1		5.848672E-5	
HSP90AA2P		5.8462727E-5	
HNRNPA1P14		5.8461657E-5	
ATP6V1G1		5.841416E-5	
CHMP1A		5.8407095E-5	
RRP15		5.8404883E-5	
SERPINH1		5.826915E-5	
LRRC1		5.8202295E-5	
ENSG00000256143		5.8163114E-5	
BSN-AS2		5.8098478E-5	
MCM4		5.799346E-5	
RPS10P2		5.795396E-5	
NR5A2		5.789602E-5	
MTHFR		5.789338E-5	
DPM2		5.778307E-5	
DENND1B		5.7721398E-5	
MAD1L1		5.7659658E-5	
ZNF266		5.762239E-5	
MEMO1		5.7493282E-5	
UTP20		5.7476045E-5	
ETS1		5.7434634E-5	
KSR1		5.738706E-5	
WWP1		5.7354944E-5	
SURF4		5.7258647E-5	
THAP8		5.7209887E-5	
LAPTM4A		5.7191635E-5	
CDKN2A-AS1		5.7147336E-5	
ANKRD39		5.7049223E-5	
PRR26		5.6913865E-5	
DGKA		5.687614E-5	
YWHAE		5.6868466E-5	
RHOC		5.685582E-5	
OSTM1		5.6791803E-5	
CLN5		5.6657744E-5	
RNF7		5.662514E-5	
KRT8P50		5.661739E-5	
RN7SL689P		5.660996E-5	
PANK2		5.6570654E-5	
PSPC1		5.6551264E-5	
PABPC1		5.6533703E-5	
ZDHHC7		5.6522007E-5	
PIM2		5.6468874E-5	
BORCS8		5.644532E-5	
USF2		5.6438694E-5	
ACLY		5.63657E-5	
PRRG4		5.6362966E-5	
SLC7A11-AS1		5.635622E-5	
CNN2P9		5.6258796E-5	
SNORA27		5.6238845E-5	
TUBA4A		5.6229008E-5	
ZNF682		5.6208224E-5	
AC005682.6		5.618917E-5	
ENSG00000141720		5.6163615E-5	
EDNRB		5.613758E-5	
RP11-415J8.7		5.6078024E-5	
VCP		5.5960114E-5	
GARS		5.5950513E-5	
TUBGCP6		5.594158E-5	
ASH2L		5.591937E-5	
NUP50-AS1		5.5865785E-5	
RPS2P7		5.5837652E-5	
SGPP2		5.580841E-5	
TMEM260		5.5789424E-5	
PTGES3P2		5.5789023E-5	
WNT9A		5.57822E-5	
GRK6P1		5.572354E-5	
ZNF420		5.571015E-5	
PKNOX1		5.5693796E-5	
BNIPL		5.5681547E-5	
SLC25A11		5.5631463E-5	
MYO1D		5.5570916E-5	
OTUD6B		5.5501805E-5	
RP11-278A23.1		5.5489625E-5	
ALG3		5.5484954E-5	
FAM136A		5.5484925E-5	
C14orf2		5.546912E-5	
RP1-30M3.6		5.5462835E-5	
STKLD1		5.534704E-5	
KRT77		5.5309745E-5	
ASAP1		5.526426E-5	
PARN		5.506735E-5	
WASH4P		5.50035E-5	
RP1-69D17.4		5.5003E-5	
HNRNPCP6		5.4997177E-5	
FAAP24		5.4985332E-5	
AP001372.2		5.490925E-5	
CLCN6		5.4794335E-5	
SETD9		5.478343E-5	
ADCK2		5.4770528E-5	
RP11-1398P2.1		5.4753345E-5	
GRPEL1		5.4732678E-5	
STK24		5.4665732E-5	
GTF2IP13		5.4286742E-5	
SCHIP1		5.422816E-5	
AUP1		5.4149725E-5	
NPIPA2		5.4139622E-5	
EAPP		5.4128825E-5	
UPF3A		5.403861E-5	
PRELID1P1		5.3760854E-5	
B3GNT3		5.3685148E-5	
PTBP1		5.3623102E-5	
EDEM2		5.362306E-5	
TSPAN13		5.3617237E-5	
POLDIP3		5.3581134E-5	
ENSG00000108294		5.3373664E-5	
CLUH		5.3247062E-5	
BAG2		5.322389E-5	
CTD-2145A24.5		5.3197404E-5	
ACP7		5.318385E-5	
OR7E128P		5.3099993E-5	
AC091633.2		5.2909807E-5	
CTD-2377O17.1		5.282344E-5	
NIN		5.2802097E-5	
MSRB2		5.276191E-5	
ENSG00000155130		5.2751468E-5	
THUMPD1		5.273237E-5	
IL32		5.267037E-5	
RP11-522B15.3		5.2552703E-5	
RPS23		5.2425363E-5	
CCDC53		5.2415267E-5	
PLCL1		5.2384024E-5	
GM2A		5.2382653E-5	
RP11-849F2.5		5.2304382E-5	
COPB1		5.2288764E-5	
LZTS3		5.2266645E-5	
URB2		5.2129246E-5	
C2orf88		5.2105926E-5	
FBXO3		5.2088842E-5	
RPS19P1		5.2035542E-5	
RIT1		5.2000854E-5	
TRPM2		5.1986277E-5	
PDCD5		5.195657E-5	
SOGA3		5.1870753E-5	
RP11-402J6.3		5.1837924E-5	
SMARCC1		5.1826377E-5	
KIAA0100		5.172595E-5	
ENSG00000152487		5.1690746E-5	
RUFY3		5.141445E-5	
CTD-2521M24.4		5.14068E-5	
ZFAND5		5.13147E-5	
FAM104A		5.1287952E-5	
ZNF83		5.1286275E-5	
MYO5C		5.1228395E-5	
BTBD6		5.110748E-5	
MRPS31		5.106252E-5	
ST14		5.1056646E-5	
SLC9A3		5.104785E-5	
LINC01561		5.1036684E-5	
PSMD3		5.0998744E-5	
CFL2		5.0994997E-5	
NEDD8		5.099418E-5	
RBM17		5.0969247E-5	
RRN3P3		5.087896E-5	
MRAS		5.087079E-5	
HSPD1		5.081304E-5	
MAGEF1		5.0758816E-5	
KCTD20		5.075134E-5	
DOCK3		5.0732506E-5	
G6PC3		5.0691327E-5	
FBXO34		5.0674305E-5	
RP5-1126H10.2		5.0649003E-5	
MIR193BHG		5.0613424E-5	
PLCB3		5.0562805E-5	
PPP1R7		5.0539256E-5	
CHST14		5.0536986E-5	
RPL7P56		5.0523122E-5	
POTEI		5.0470262E-5	
DHX34		5.0468458E-5	
MTFR1L		5.0360017E-5	
LSM5		5.0353603E-5	
DIAPH1		5.0315328E-5	
TNFRSF18		5.0252645E-5	
DIS3L		5.0174345E-5	
DSTNP1		5.0035203E-5	
C8G		4.9988284E-5	
RPS4XP7		4.9898652E-5	
CAMTA2		4.9886417E-5	
AC009478.1		4.9882754E-5	
AMZ2		4.987299E-5	
RABEP2		4.977446E-5	
KMT5C		4.9721046E-5	
PXN		4.9670365E-5	
P4HB		4.9663136E-5	
AC010761.13		4.963703E-5	
MIA2		4.9583985E-5	
EPSTI1		4.9580347E-5	
HIVEP1		4.9573056E-5	
NVL		4.955226E-5	
ZNF528-AS1		4.9506205E-5	
ARMCX6		4.9482347E-5	
MBNL2		4.9480186E-5	
PRR13P5		4.9442355E-5	
KRTAP5-AS1		4.9392725E-5	
YPEL5		4.9363436E-5	
GDF11		4.9268998E-5	
TNFAIP8L3		4.922309E-5	
PIGUP1		4.91893E-5	
BTN3A3		4.9187005E-5	
RP11-351I24.3		4.916086E-5	
SLC25A15		4.9158018E-5	
RP11-180C16.1		4.9103586E-5	
ZNF675		4.9101047E-5	
MPLKIP		4.8997088E-5	
NAP1L1		4.8971735E-5	
BAG3		4.8814112E-5	
PAWR		4.8786835E-5	
HIST3H2A		4.876562E-5	
PRKG1		4.8722846E-5	
SDHB		4.8615126E-5	
ENSG00000236002		4.8526457E-5	
TM9SF1		4.8462745E-5	
RP11-863K10.4		4.8439208E-5	
SPSB3		4.8345562E-5	
RP11-632C17__A.1		4.8283142E-5	
RP11-183G22.1		4.8269045E-5	
DOCK11		4.8198646E-5	
RP11-61A14.4		4.8121077E-5	
HLA-E		4.809383E-5	
TCAF2		4.807906E-5	
GTF2F1		4.8064147E-5	
NDUFA1		4.8054873E-5	
IPO9		4.8002563E-5	
RP11-375N15.2		4.7983885E-5	
UBE2L3		4.7981575E-5	
TRIM16L		4.7942904E-5	
DPP9		4.7934445E-5	
MFSD3		4.788355E-5	
FKBP9		4.783585E-5	
SYNJ2BP		4.779344E-5	
KLF2P4		4.777539E-5	
REPS1		4.7704158E-5	
CARD8-AS1		4.7652054E-5	
ZNF587B		4.7502228E-5	
NPLOC4		4.7433015E-5	
NCOR2		4.7374102E-5	
STX7		4.7367605E-5	
ENSG00000168274		4.726003E-5	
ACTN1-AS1		4.7238704E-5	
ILF2		4.7146932E-5	
MRPL38		4.7073507E-5	
FAHD2B		4.705766E-5	
PKMP1		4.7035384E-5	
FANCB		4.702635E-5	
FAM189B		4.6988054E-5	
STK25		4.6987494E-5	
RGPD2		4.6960064E-5	
FLOT2		4.6958205E-5	
FAH		4.6850644E-5	
SDCBP		4.6639263E-5	
ENSG00000261452		4.654421E-5	
RP11-597A11.4		4.653236E-5	
TMEM131		4.6508085E-5	
WBP1L		4.648867E-5	
AKAP10		4.6418456E-5	
ZNF718		4.6367324E-5	
RP11-259N19.1		4.634009E-5	
BRF2		4.6334007E-5	
SPC25		4.6238838E-5	
ROPN1L		4.6233265E-5	
HS6ST1		4.614108E-5	
CREB3		4.6140354E-5	
TSPAN17		4.596631E-5	
RP11-142L4.2		4.596523E-5	
ANKDD1B		4.5928708E-5	
MZF1-AS1		4.5888886E-5	
STK3		4.583146E-5	
ENOSF1		4.5717603E-5	
TMED3		4.5615572E-5	
DNM2		4.5601755E-5	
KIF17		4.5598747E-5	
KATNAL2		4.5548364E-5	
UBE2S		4.5483164E-5	
MAPK1IP1L		4.5467565E-5	
TLK1P1		4.539078E-5	
ADPRHL2		4.5379536E-5	
FRS3		4.5365425E-5	
RPS26P6		4.521798E-5	
SERGEF		4.5124474E-5	
RP3-337H4.9		4.5112483E-5	
PGRMC2		4.5029312E-5	
NELFA		4.501593E-5	
TRAPPC5		4.499538E-5	
RP3-399L15.3		4.4973647E-5	
CCDC91		4.4960638E-5	
RP11-425L10.1		4.494407E-5	
SLC9A7		4.488814E-5	
RP11-325L7.1		4.4847315E-5	
RPL14		4.484127E-5	
RP11-387M24.5		4.4822234E-5	
RNASEH2B		4.478594E-5	
TRAP1		4.47737E-5	
MPV17L2		4.4762557E-5	
RNF168		4.4727345E-5	
RPL18P13		4.4654404E-5	
C20orf194		4.459308E-5	
SCYL2		4.4474735E-5	
CCDC3		4.4453143E-5	
TRMT10A		4.440814E-5	
RNF216		4.4349057E-5	
CSMD1		4.4338693E-5	
MTRR		4.4302542E-5	
ARHGDIA		4.4266897E-5	
CRIPT		4.4245648E-5	
FAM101B		4.422293E-5	
ASMTL-AS1		4.419386E-5	
ENSG00000232745		4.417045E-5	
POLA2		4.4078763E-5	
FTSJ1		4.4028464E-5	
CLU		4.402315E-5	
ARHGEF7		4.399687E-5	
PRMT5		4.3968575E-5	
CHMP4A		4.3856773E-5	
RP11-428J1.4		4.383405E-5	
RP11-613H2.2		4.379395E-5	
CFD		4.379387E-5	
TRAM1		4.3680262E-5	
PPARD		4.3629494E-5	
CCNDBP1		4.358533E-5	
ZNF140		4.3520653E-5	
RP6-201G10.2		4.3508466E-5	
RORB		4.3494576E-5	
FBXO33		4.3370797E-5	
TARS2		4.331516E-5	
FDXACB1		4.3302276E-5	
RPEL1		4.328449E-5	
CASP9		4.3276643E-5	
RP11-125H8.1		4.327144E-5	
ENSG00000186807		4.3216965E-5	
CCDC169		4.3205193E-5	
ZNF180		4.320198E-5	
RP11-384B12.3		4.317874E-5	
NDUFAB1		4.3152602E-5	
BANP		4.308225E-5	
BZW1P2		4.3012282E-5	
CTC-359D24.3		4.3003984E-5	
UPF3AP2		4.2833228E-5	
RP11-415F23.3		4.2811014E-5	
TAF12		4.2674645E-5	
C1orf131		4.2664182E-5	
CD46		4.2651784E-5	
RPS28		4.264928E-5	
TOR1B		4.2574346E-5	
AHDC1		4.253465E-5	
NPIPA1		4.2466665E-5	
HDDC3		4.2432646E-5	
B9D1		4.238473E-5	
TPM3		4.2373442E-5	
MAP2K4P1		4.2357384E-5	
ZC2HC1A		4.234942E-5	
LAIR1		4.2256077E-5	
HNRNPL		4.2237494E-5	
DYNLT3		4.215961E-5	
MRPL12		4.2069376E-5	
PSMB7		4.2062933E-5	
FBXW8		4.2052256E-5	
RP11-589P10.5		4.2047475E-5	
RP11-18H21.1		4.2028616E-5	
CALCOCO1		4.2001175E-5	
RP11-1094M14.11		4.1994765E-5	
SOAT1		4.192897E-5	
NME1		4.192437E-5	
AP000695.6		4.190803E-5	
RAB35		4.1888805E-5	
ABHD4		4.1883497E-5	
PRKCE		4.18564E-5	
DSP		4.1850893E-5	
OSGEPL1-AS1		4.1839823E-5	
QARS		4.176991E-5	
NHP2		4.1745403E-5	
TOM1		4.1729163E-5	
GLYR1		4.172281E-5	
RP11-603J24.5		4.1710813E-5	
SQSTM1		4.1706382E-5	
NAP1L5		4.1660904E-5	
MTHFD1		4.1641342E-5	
CDH2		4.1630403E-5	
TRAPPC10		4.1618012E-5	
YWHAZP6		4.1577325E-5	
CD3EAP		4.1527623E-5	
IQGAP1		4.140314E-5	
RP5-968P14.2		4.1361753E-5	
AVL9		4.1347666E-5	
SYTL4		4.1311912E-5	
PSMA5		4.1299176E-5	
CIZ1		4.1266925E-5	
OSER1-AS1		4.126002E-5	
SNUPN		4.117943E-5	
PMP22		4.11705E-5	
IFNAR2		4.1150965E-5	
FAM86EP		4.114242E-5	
SUMO3		4.113312E-5	
RPL5P3		4.1017072E-5	
PMVK		4.096918E-5	
GAPDHP61		4.092762E-5	
RP11-523H20.3		4.089413E-5	
ERVK3-1		4.083729E-5	
KLHL17		4.082356E-5	
CELF1		4.0776853E-5	
GP6		4.076571E-5	
CMC2		4.0758496E-5	
RPS3P2		4.0744828E-5	
NLRP9		4.0743824E-5	
ETF1		4.073418E-5	
MIDN		4.0712395E-5	
SUSD1		4.0628096E-5	
HNRNPCP7		4.0614206E-5	
VPS41		4.0588242E-5	
FAM129B		4.057798E-5	
MRPL47		4.0559964E-5	
C18orf25		4.052303E-5	
EDF1		4.0505736E-5	
RHOA		4.0426738E-5	
ZNF253		4.0423896E-5	
RPSAP17		4.0423416E-5	
CORO1C		4.0375715E-5	
FOXO3B		4.03201E-5	
WNT8B		4.0298743E-5	
UBBP4		4.0293307E-5	
HSPA4		4.0243445E-5	
LRP10		4.0211824E-5	
UBL5		4.019996E-5	
RPA3		4.0191888E-5	
OS9		4.015116E-5	
PEX14		4.0042774E-5	
ZFP41		3.9959636E-5	
RP5-882C2.2		3.988003E-5	
AC011933.2		3.9879233E-5	
EPHX4		3.9827395E-5	
SPRED2		3.9822487E-5	
DNAJB2		3.979784E-5	
XPC		3.9787483E-5	
NDUFB1		3.9782084E-5	
RP13-631K18.3		3.969972E-5	
BICDL2		3.9662704E-5	
CPNE3		3.960655E-5	
SCPEP1		3.9588907E-5	
WDR88		3.9577302E-5	
FAM46C		3.9566374E-5	
ZNF563		3.956479E-5	
NPM1P9		3.9524122E-5	
PLD2		3.9517978E-5	
TNRC6C		3.951365E-5	
KCTD10		3.9454266E-5	
RP11-392P7.6		3.9421913E-5	
AC007193.9		3.9419654E-5	
SAP30L-AS1		3.9368322E-5	
UPF2		3.9344846E-5	
BAP1		3.9287337E-5	
PQLC1		3.9271155E-5	
ENSG00000232013		3.925505E-5	
RP11-440L14.4		3.923619E-5	
RP11-69L16.5		3.920386E-5	
PDCD2L		3.9187307E-5	
CHRD		3.9186507E-5	
RP11-329A14.1		3.9157094E-5	
LARP1		3.915693E-5	
SLC16A1		3.9146413E-5	
ABCF2		3.903993E-5	
RAB3IL1		3.9038856E-5	
MCRIP2		3.8975228E-5	
POLR2M		3.8951148E-5	
RP11-197M22.2		3.890105E-5	
TM2D2		3.8860937E-5	
WBP1		3.8844122E-5	
HAGLR		3.883252E-5	
RP11-203F10.6		3.880901E-5	
PRG2		3.8760452E-5	
CAP2P1		3.8737267E-5	
BRCA2		3.8720882E-5	
ATG4A		3.8717637E-5	
PTGES3L		3.869674E-5	
RP11-482M8.1		3.8618808E-5	
SPG21		3.8558705E-5	
GLCCI1		3.855596E-5	
RP11-41O4.1		3.8531143E-5	
SS18		3.8510283E-5	
SUMO1		3.850534E-5	
FTH1P11		3.8497587E-5	
